sample_name,source_image,layer_name,vertical_rank,input_polygon_count,reconstructed_polygon_count,polygon_count_abs_diff,corner_count,mask_iou,mask_dice,area_relative_error,centroid_distance_normalized,boundary_chamfer_normalized,boundary_hausdorff_normalized
1009,1009.png,yellow,top,1,1,0,8,0.996606334841629,0.998300283286119,0.0012195653120780521,0.00011294546106194994,0.00015385722483538772,0.0019334950718797404
1009,1009.png,green,middle,2,2,0,19,0.9958050984188448,0.9978981406628941,0.0019420618223013433,8.163748180257779e-05,6.16971930862302e-05,0.0013810679320049755
1009,1009.png,blue,bottom,1,1,0,4,0.9965522728478227,0.998273159586621,0.0006909748059955352,0.00022205361304420855,0.00011810771433947037,0.002762135864009951
100,100.png,red,top,1,1,0,5,0.9954223710422583,0.9977059348315561,0.0010190650078552928,0.00039691874537942806,0.00020436308168368577,0.0019334950718797404
100,100.png,green,middle,1,1,0,7,0.9981471389645776,0.9990727104129166,0.00010909884355225835,7.08406979781146e-05,4.790491216206495e-05,0.0013810679320049755
100,100.png,blue,bottom,1,1,0,5,0.9967491001973761,0.9983719037097337,0.0008143796172415798,0.00017176823930952788,0.000105339102266372,0.0019334950718797404
1010,1010.png,yellow,top,1,1,0,5,0.9974418466297816,0.9987192851824274,0.00017872036220660073,8.175843233612556e-05,0.0001023728737458067,0.0019334950718797404
1010,1010.png,green,middle,1,1,0,5,0.994722135982614,0.9973540856031129,0.0023893621441928112,0.00010950254030477123,0.00012010239420536034,0.0019334950718797404
1010,1010.png,blue,bottom,1,1,0,4,0.9986313369101062,0.9993151998246912,0.00016433853738701725,6.413598819392912e-06,4.390546589506704e-05,0.0019334950718797404
1011,1011.png,yellow,top,2,2,0,11,0.9949257311560107,0.9974564121537252,0.0008327935597298048,0.00019739871547299728,0.0001229105720440098,0.0013810679320049755
1011,1011.png,green,middle,1,1,0,7,0.9940533980582524,0.9970178321465523,0.00012171372930866602,1.8966472851670855e-05,0.00011687794420936027,0.0013810679320049755
1011,1011.png,blue,bottom,1,1,0,5,0.9975348094042457,0.9987658835359722,0.00018281535648994517,0.0002093300734316966,9.99309392614171e-05,0.0019334950718797404
1012,1012.png,yellow,top,1,1,0,7,0.9938661058534876,0.9969236178254373,0.002984026680709145,0.00014124838144024458,0.0002133999484047207,0.0019334950718797404
1012,1012.png,green,middle,2,2,0,12,0.9948186528497409,0.9974025974025974,0.0007423904974016332,0.00014048519703353427,6.856365660020211e-05,0.0013810679320049755
1012,1012.png,blue,bottom,1,1,0,4,0.9989721129781909,0.9994857922153413,0.00022359359627940255,5.0983423496446946e-05,4.309981386273471e-05,0.0013810679320049755
1013,1013.png,yellow,top,1,1,0,4,0.9966363385718224,0.9983153359661963,0.0004969904467391905,5.0728362581378244e-05,0.00012078019085044362,0.0019334950718797404
1013,1013.png,green,middle,1,1,0,4,0.9918961038961039,0.9959315668683497,0.0008342022940563086,0.00014884579970890526,0.00017115012514126984,0.0019334950718797404
1013,1013.png,blue,bottom,1,1,0,5,0.9964164349706518,0.9982050012379302,0.0014866204162537165,7.575945524977015e-05,0.00010663840543574293,0.0019334950718797404
1014,1014.png,yellow,top,1,1,0,6,0.995558967048632,0.9977745418578454,0.000494668572056722,3.207819998418776e-05,0.00016172024111582242,0.0019334950718797404
1014,1014.png,green,middle,1,1,0,4,0.9957627118644068,0.9978768577494692,7.449899426357744e-05,0.00018538826172800907,0.0001236594246125286,0.0019334950718797404
1014,1014.png,blue,bottom,1,1,0,5,0.9989675287801353,0.9994834977532152,0.0005166356685265551,3.728582149628525e-05,3.8203815841786984e-05,0.0013810679320049755
1015,1015.png,yellow,top,1,1,0,6,0.9949988092402953,0.9974931359675301,0.000954540031022551,0.00017501176569557192,0.00016564798577707422,0.0019334950718797404
1015,1015.png,green,middle,3,3,0,26,0.9969752520623282,0.9984853352916877,0.0013760205485735253,0.00017719710546290125,8.271368925588948e-05,0.0013810679320049755
1015,1015.png,blue,bottom,1,1,0,5,0.9991512836834288,0.9995754616854171,0.0008494372478233171,6.997305185812289e-05,2.8976084400774376e-05,0.0019334950718797404
1016,1016.png,yellow,top,1,1,0,5,0.9950887604235944,0.9975383352992461,0.00010257462303826033,0.00017836743511726348,0.0001841278302405317,0.0019334950718797404
1016,1016.png,green,middle,3,3,0,30,0.9940328194927897,0.9970074812967581,0.0004988775255674732,2.2632185657132208e-05,0.00011141388723929034,0.0013810679320049755
1016,1016.png,blue,bottom,1,1,0,4,0.9984971098265896,0.9992479898189391,0.0008101851851851852,4.290596704240321e-05,4.925619661609528e-05,0.0013810679320049755
1017,1017.png,yellow,top,1,1,0,8,0.9891236793039154,0.994532104358694,0.004053632678515747,0.0003098363987317263,0.00021649103284809634,0.0019334950718797404
1017,1017.png,green,middle,1,1,0,7,0.9952960708356392,0.9976424906393011,0.000693625580911424,3.278313282299442e-05,0.00013976574090236317,0.0019334950718797404
1017,1017.png,blue,bottom,1,1,0,5,0.996898341562223,0.9984467619741972,0.0003169371196754564,7.991829794456612e-05,9.206378649829163e-05,0.0019334950718797404
1018,1018.png,yellow,top,1,1,0,3,0.9948652931854199,0.9974260383234294,0.0006988564167725541,0.0002285734956934535,0.0001634986148352349,0.0019334950718797404
1018,1018.png,green,middle,2,2,0,15,0.9952800102053834,0.997634422351512,0.0019161982626469086,0.00013275554255106812,9.288762053289905e-05,0.0013810679320049755
1018,1018.png,blue,bottom,1,1,0,4,0.997960163186945,0.99897904029788,0.0008411439557798606,0.000161223314881909,6.38914325175548e-05,0.0019334950718797404
1019,1019.png,yellow,top,1,1,0,4,0.9909223259398818,0.9954404679972471,0.001547322272844494,0.0007048743145372655,0.00021375119958166598,0.0019334950718797404
1019,1019.png,green,middle,1,1,0,4,0.9958221255651577,0.99790668998939,0.00040137614678899085,2.2251163690602842e-05,0.00016554325147591012,0.0019334950718797404
1019,1019.png,blue,bottom,1,1,0,4,0.9982247796278159,0.9991116012621389,0.0009186110600771634,7.500568535377334e-05,5.336371363826844e-05,0.0019334950718797404
101,101.png,red,top,1,1,0,3,0.9926519215225219,0.996312412419795,0.0008854128237290637,0.00010543662081430704,0.00019180038824642725,0.002762135864009951
101,101.png,green,middle,1,1,0,4,0.9976838064985772,0.9988405605061782,0.0004636682784659204,9.169464749182194e-05,7.791710830369179e-05,0.0013810679320049755
101,101.png,blue,bottom,1,1,0,5,0.9980607996349741,0.9990294587805435,0.00045682960255824577,3.945251054738823e-05,6.462077313258515e-05,0.0019334950718797404
1020,1020.png,yellow,top,1,1,0,3,0.9961977186311787,0.9980952380952381,0.0014080100125156445,0.0001140210549919902,0.00014738119589658607,0.0019334950718797404
1020,1020.png,green,middle,1,1,0,4,0.9956948890606027,0.9978428010398805,0.0016607617360496014,0.00015334120483357738,9.19140756651839e-05,0.0013810679320049755
1020,1020.png,blue,bottom,1,1,0,5,0.9998119858989424,0.9999059841113148,9.40203083866115e-05,1.3140811152257946e-05,7.52625565510452e-06,0.0013810679320049755
1021,1021.png,yellow,top,2,2,0,9,0.9984699732245315,0.9992344009187188,0.0007658922644881287,4.751049774478435e-05,3.658458094619221e-05,0.0013810679320049755
1021,1021.png,green,middle,1,1,0,5,0.9946034846070823,0.9972944420108738,5.1535765821480104e-05,9.322116448449538e-05,0.00022981320302894388,0.0013810679320049755
1021,1021.png,blue,bottom,1,1,0,6,0.9969263952547857,0.9984608322307131,0.0003781126775779182,2.7592820459069153e-05,0.00010428090356010727,0.002762135864009951
1022,1022.png,yellow,top,1,1,0,5,0.9924029476563093,0.9961869900099138,0.0003050873312485699,8.571378954133827e-05,0.00020019513291314728,0.0019334950718797404
1022,1022.png,green,middle,1,1,0,5,0.9974569319114028,0.9987268470984435,8.213552361396303e-05,4.59895836181307e-05,7.855615886526243e-05,0.0013810679320049755
1022,1022.png,blue,bottom,1,1,0,4,0.9971927460558082,0.9985944000899584,0.00011244167088322933,0.0001754540010507204,9.433524541805618e-05,0.0013810679320049755
1023,1023.png,yellow,top,1,1,0,6,0.9885811904333753,0.9942578107338247,0.0042411117126872405,0.0005330854617167769,0.0002550315475766659,0.0019334950718797404
1023,1023.png,green,middle,1,1,0,5,0.9958344181202812,0.997912861987999,0.0,0.00022645818601334952,0.00010315080002537716,0.0019334950718797404
1023,1023.png,blue,bottom,1,1,0,6,0.999035386099406,0.9995174603174604,0.00015239256324291374,3.066119870360066e-05,3.512756408447786e-05,0.0013810679320049755
1024,1024.png,yellow,top,1,1,0,5,0.9928194771681813,0.9963968021619187,0.0015751575157515751,0.00013331846906841353,0.00025227107305581344,0.0019334950718797404
1024,1024.png,green,middle,1,1,0,7,0.9944172529825634,0.9972008129146056,0.000996474015023762,0.00012043853983873195,0.00016266932722892074,0.0013810679320049755
1024,1024.png,blue,bottom,1,1,0,6,0.9989240004530524,0.9994617106269654,5.666364460562103e-05,1.1994874754295111e-05,3.6193503261150876e-05,0.0013810679320049755
1025,1025.png,yellow,top,1,1,0,5,0.9915966386554622,0.9957805907172996,0.0018328445747800588,0.00025239292838939666,0.00010150287985709288,0.0019334950718797404
1025,1025.png,green,middle,1,1,0,6,0.9969482591205437,0.9984717977215893,0.00027789356676392944,6.286440393382165e-05,9.978159371471614e-05,0.0013810679320049755
1025,1025.png,blue,bottom,1,1,0,3,0.9991874322860238,0.9995935510093483,0.00027100271002710027,3.633570981777516e-05,2.849521057065432e-05,0.0013810679320049755
1026,1026.png,yellow,top,1,1,0,6,0.9941365613769624,0.9970596604382055,0.0009489466691971911,8.593829657789301e-05,0.00023962633937852135,0.002762135864009951
1026,1026.png,green,middle,2,2,0,13,0.9922077922077922,0.9960886571056062,0.0005213764337851929,3.7720652951062215e-05,8.37010892826671e-05,0.0013810679320049755
1026,1026.png,blue,bottom,1,1,0,4,0.9972437729685586,0.9986199846664963,0.00010221813349688235,5.0483705405811486e-05,9.697896205559488e-05,0.0019334950718797404
1027,1027.png,yellow,top,1,1,0,5,0.9969483879527663,0.9984718623347286,0.00039856516540454366,8.818048574659151e-05,0.00014183941523993726,0.0019334950718797404
1027,1027.png,green,middle,1,1,0,5,0.9935576234788833,0.9967684021543985,0.002156721782890007,8.15391743609333e-05,0.00010730907642345468,0.0013810679320049755
1027,1027.png,blue,bottom,1,1,0,5,0.9979765444334324,0.9989872475869623,0.00012400281073037656,0.00013891012075925224,8.972307750760952e-05,0.0019334950718797404
1028,1028.png,yellow,top,1,1,0,7,0.992831541218638,0.9964028776978417,0.0028910596171536204,0.0001269084292554827,0.0003101094422794554,0.002762135864009951
1028,1028.png,green,middle,1,1,0,7,0.988427393785669,0.9941800207286933,0.0030249960197420793,0.000312416500160074,0.00015688201236837377,0.0019334950718797404
1028,1028.png,blue,bottom,1,1,0,5,0.9967512934664902,0.9983730039168425,0.000722848021203542,0.00012820917353444368,9.768528190968015e-05,0.002762135864009951
1029,1029.png,yellow,top,1,1,0,8,0.995307459184671,0.9976482116609505,0.0013728181996469895,8.594911005295655e-05,0.00018746496337570238,0.0019334950718797404
1029,1029.png,green,middle,1,1,0,6,0.9946684438520493,0.9973270965586368,0.0017803493935684878,0.00023932274861897395,0.00012428150221838177,0.0019334950718797404
1029,1029.png,blue,bottom,1,1,0,5,0.9990591678862638,0.9995293625477174,0.0,2.7029003231833873e-05,3.400714578440618e-05,0.0013810679320049755
102,102.png,red,top,1,1,0,6,0.9967577582213988,0.9983762468104848,0.0013908205841446453,9.47361944099559e-05,0.00011017065810579833,0.0013810679320049755
102,102.png,green,middle,1,1,0,8,0.9966910244036951,0.998342770335589,0.00027624309392265195,0.00020843839614407327,0.00010698879741790046,0.0019334950718797404
102,102.png,blue,bottom,1,1,0,7,0.9971675035406206,0.9985817431665807,0.0018066847335140017,0.0002964827497382365,8.141832706380852e-05,0.0019334950718797404
1030,1030.png,yellow,top,1,1,0,6,0.9944153179849555,0.9971998399908566,0.0009147561603110171,0.0002412166353640345,0.00020426294175944064,0.0019334950718797404
1030,1030.png,green,middle,1,1,0,4,0.9919517102615694,0.9959595959595959,0.002824288884405891,0.0005091559343362542,0.00016659994273263704,0.0019334950718797404
1030,1030.png,blue,bottom,1,1,0,5,0.9977955359603197,0.9988965517241379,0.00033108928374351616,3.4931572517749126e-05,7.495379178462274e-05,0.0013810679320049755
1031,1031.png,yellow,top,1,1,0,4,0.996996996996997,0.9984962406015038,0.0005730248549530836,4.3762428539107505e-05,8.965201643929501e-05,0.0013810679320049755
1031,1031.png,green,middle,1,1,0,5,0.9803059273422562,0.9900550352418654,0.004451325720921231,0.0004957586526712579,0.00023777260861685556,0.0019334950718797404
1031,1031.png,blue,bottom,1,1,0,5,0.9966737064413939,0.9983340825554645,0.000687757909215956,0.00015268981547735498,0.00011483880229942353,0.0019334950718797404
1032,1032.png,yellow,top,1,1,0,9,0.9919119790148645,0.9959395690821963,0.001389091972510601,0.00022704544432781905,0.00024395531257101957,0.0019334950718797404
1032,1032.png,green,middle,1,1,0,8,0.9924676784710511,0.9962196016475766,0.0003386004514672686,8.84023736399284e-05,0.00014781397797054697,0.0013810679320049755
1032,1032.png,blue,bottom,1,1,0,5,0.998440085086268,0.9992194337346548,0.00014193121067322705,6.604319766495056e-06,6.154965853692619e-05,0.0019334950718797404
1033,1033.png,yellow,top,1,1,0,4,0.9926803191051896,0.9963267159189401,0.0009075907590759076,4.61048839609986e-05,0.0002265053957038943,0.0019334950718797404
1033,1033.png,green,middle,1,1,0,4,0.9967111819812637,0.9983528824557025,9.98302885095338e-05,7.324296935689219e-05,7.698148376641483e-05,0.0013810679320049755
1033,1033.png,blue,bottom,1,1,0,5,0.9975310059715204,0.9987639771192044,0.0001724534375718556,2.062259038630218e-05,7.615415893142721e-05,0.0019334950718797404
1034,1034.png,yellow,top,1,1,0,3,0.9956337835993997,0.9978121154109121,0.0009112032438835482,0.00012530315399600296,0.00016806119125730307,0.002762135864009951
1034,1034.png,green,middle,1,1,0,4,0.9924802761341223,0.9962259481531894,0.0038285784858589603,0.0005282916385178941,0.00011890258785036345,0.0019334950718797404
1034,1034.png,blue,bottom,1,1,0,5,0.9972610779614595,0.998628660985405,9.795758436596954e-05,8.067860541340015e-05,9.919577207095479e-05,0.0019334950718797404
1035,1035.png,yellow,top,1,1,0,5,0.9951585194440106,0.997573385518591,0.0,7.82104470424643e-05,0.0001227753440451987,0.0019334950718797404
1035,1035.png,green,middle,1,1,0,4,0.993430314406382,0.9967043314500942,0.0,0.00016818198851973655,0.00021938332945788263,0.0019334950718797404
1035,1035.png,blue,bottom,1,1,0,4,0.996951519323434,0.9984734328064214,0.0005911038865080538,3.844074200925532e-05,0.00011471165176059317,0.0019334950718797404
1036,1036.png,yellow,top,2,2,0,15,0.9895548613822726,0.9947500122663265,0.0036242531100009797,0.000643378440065314,0.00021368420296773668,0.0019334950718797404
1036,1036.png,green,middle,1,1,0,3,0.9965331696218989,0.9982635748652462,7.234843003906815e-05,8.671662910783447e-05,0.00018807982786124157,0.002762135864009951
1036,1036.png,blue,bottom,1,1,0,5,0.9941763170225584,0.997079654929341,0.0007382054895644588,0.00013136703442572935,0.0001461070563302506,0.0019334950718797404
1037,1037.png,yellow,top,1,1,0,6,0.9941234084231146,0.9970530451866405,0.0001227973230183582,0.0002646057321665395,0.00017837227471785797,0.0019334950718797404
1037,1037.png,green,middle,1,1,0,3,0.9988654781199352,0.9994324170923539,0.00024322023592362885,1.7711740745857526e-05,5.524271604542807e-05,0.0013810679320049755
1037,1037.png,blue,bottom,1,1,0,5,0.9969421085551463,0.9984687130228997,0.00013919821826280623,1.3962324198174314e-05,8.324244904700993e-05,0.0013810679320049755
1038,1038.png,yellow,top,1,1,0,5,0.9902651466632509,0.9951087656068992,0.0019326161180184243,0.00022198384443852215,0.00027506904016202433,0.0019334950718797404
1038,1038.png,green,middle,1,1,0,3,0.9978399395183065,0.9989188020326522,0.0,2.0097102025803636e-05,8.515505265871358e-05,0.0019334950718797404
1038,1038.png,blue,bottom,1,1,0,4,0.9987512007684919,0.9993752102657759,0.00019222451823730117,6.652059143301731e-05,4.7791722252315935e-05,0.0019334950718797404
1039,1039.png,yellow,top,1,1,0,6,0.9866009218565762,0.9932552743754384,0.0037699267557087463,0.00012064145384415307,0.00023762554739641668,0.0019334950718797404
1039,1039.png,green,middle,1,1,0,4,0.9963264235108895,0.9981598317560463,0.0015785319652722968,0.00011476198910907334,0.00016405170990387689,0.0019334950718797404
1039,1039.png,blue,bottom,1,1,0,4,0.998588211566581,0.9992936071446592,0.00010091835704914725,2.8461646763158303e-05,5.21229489018024e-05,0.0019334950718797404
103,103.png,red,top,1,1,0,5,0.9952191235059761,0.9976038338658147,0.0002662052442433116,1.9387395490477145e-05,0.00015440511328651345,0.0013810679320049755
103,103.png,green,middle,1,1,0,5,0.9949609289417951,0.9974741003770545,0.002859447173546448,0.00022832165237520998,0.0001595223282409142,0.0019334950718797404
103,103.png,blue,bottom,1,1,0,5,0.9974360289215938,0.9987163688642432,0.0019530246183892686,0.00016128644189223877,9.423308870125537e-05,0.0019334950718797404
1040,1040.png,yellow,top,1,1,0,7,0.995681176772428,0.9978359152364423,0.001926534806062163,7.627698560788418e-05,0.0001647191087485646,0.002762135864009951
1040,1040.png,green,middle,1,1,0,8,0.9948393150363594,0.9974129821260583,0.0007528703180877094,0.00016070305323068383,0.0002137373598572404,0.0019334950718797404
1040,1040.png,blue,bottom,1,1,0,8,0.9967376373626373,0.9983661535815633,5.732958780026372e-05,3.75185786406842e-05,9.598424601092388e-05,0.0019334950718797404
1041,1041.png,yellow,top,1,1,0,6,0.9921978437677321,0.9960836438726828,0.0005223171889838557,0.0001913972971048825,0.0002815079693785833,0.002762135864009951
1041,1041.png,green,middle,1,1,0,7,0.9962796804902068,0.9981363736022802,0.0006575342465753425,7.16583092393563e-05,0.0001367850192577433,0.0019334950718797404
1041,1041.png,blue,bottom,1,1,0,4,0.9960197639308263,0.9980059134979028,0.0012369433754810335,0.00023696737491444756,0.00010362719523835504,0.0019334950718797404
1042,1042.png,yellow,top,1,1,0,5,0.9954749335132775,0.9977323360916613,0.0003183192742320548,2.1885566169371837e-05,0.00019866131072574994,0.0019334950718797404
1042,1042.png,green,middle,1,1,0,5,0.9983115975780158,0.9991550855111733,0.0013411078717201167,1.865688056189099e-05,5.57389704912248e-05,0.0019334950718797404
1042,1042.png,blue,bottom,1,1,0,5,0.9988790494339199,0.9994392104082548,0.000224290680722216,5.6775267659965987e-05,3.846986010569355e-05,0.0013810679320049755
1043,1043.png,yellow,top,1,1,0,5,0.9960054163845633,0.9979987110342254,0.0004747693977211069,5.422728583787178e-05,0.00011148844682530351,0.0019334950718797404
1043,1043.png,green,middle,1,1,0,5,0.9971241277225629,0.9985599932234975,0.00033888253484136064,5.991530753182507e-05,0.00013246307911479518,0.0019334950718797404
1043,1043.png,blue,bottom,1,1,0,6,0.9975316455696203,0.9987642977091981,6.336734047272036e-05,7.90190607482189e-05,7.024239973838737e-05,0.0019334950718797404
1044,1044.png,yellow,top,3,3,0,27,0.9955391661214537,0.9977645971804119,0.0020885547201336674,6.967241210232619e-05,0.00013439809381928612,0.0019334950718797404
1044,1044.png,green,middle,1,1,0,4,0.9968267581475129,0.9984108577073402,0.0007727975270479134,7.710937706162371e-05,0.00014575323271382102,0.0019334950718797404
1044,1044.png,blue,bottom,1,1,0,4,0.9954658122241703,0.997727754718696,0.0010306153379812065,9.694835671399918e-05,0.00013548894707236464,0.0019334950718797404
1045,1045.png,yellow,top,1,1,0,7,0.9978787122535563,0.9989382299668977,0.0005411480664363319,2.0319644122819498e-05,9.661792531885129e-05,0.0013810679320049755
1045,1045.png,green,middle,1,1,0,6,0.9939693725437051,0.9969755666564719,0.00047564041584562073,2.1741706059477378e-05,0.0001819170963272337,0.0019334950718797404
1045,1045.png,blue,bottom,1,1,0,4,0.999149177538287,0.9995744077174067,0.00028376844494892167,1.5955566803035387e-05,3.152437639564268e-05,0.0019334950718797404
1046,1046.png,yellow,top,1,1,0,6,0.9948879034244887,0.9974374015869585,0.000432152117545376,0.00014023265813612308,0.00017237389119762356,0.0013810679320049755
1046,1046.png,green,middle,1,1,0,4,0.9952742962810767,0.9976315518484193,0.0006176652254478073,0.00018204034221853884,0.0001484295421596259,0.0013810679320049755
1046,1046.png,blue,bottom,1,1,0,4,0.9979360165118679,0.9989669421487604,0.00038747174685179207,4.033184883790635e-05,6.242114958541989e-05,0.0013810679320049755
1047,1047.png,yellow,top,1,1,0,6,0.9960203756765361,0.9980062205917537,0.0011158935118762952,0.00014107489963561238,0.00016679568994275594,0.002762135864009951
1047,1047.png,green,middle,1,1,0,6,0.9968294812296099,0.9984122235773293,0.00032210565065341433,0.00016934224964380693,0.0001372967855136304,0.002762135864009951
1047,1047.png,blue,bottom,1,1,0,4,0.997471814144175,0.9987343071186673,0.000615552971752958,0.00011035703082029117,7.057944075962134e-05,0.0013810679320049755
1048,1048.png,yellow,top,1,1,0,4,0.9908319185059423,0.9953948490533856,0.002048830459279495,0.000444475495022979,0.0003185508407086628,0.0019334950718797404
1048,1048.png,green,middle,1,1,0,5,0.9973529750258948,0.9986747335061942,0.0006912044237083118,0.00020396212363236674,9.262804080941655e-05,0.0019334950718797404
1048,1048.png,blue,bottom,1,1,0,5,0.9984152976599229,0.999207020511736,0.0005287927661149596,2.8560550459671603e-05,5.4102803798944306e-05,0.0019334950718797404
1049,1049.png,yellow,top,1,1,0,6,0.9939672801635991,0.9969745141274806,0.000307723869114781,6.571720245917481e-05,0.00011056192100648253,0.0019334950718797404
1049,1049.png,green,middle,1,1,0,3,0.9964325352782623,0.9982130802525513,0.0012715063376644018,2.1877335599988128e-05,0.00017651135141539406,0.0019334950718797404
1049,1049.png,blue,bottom,1,1,0,4,0.9980081948554519,0.9990031046170498,0.0005125576627370579,6.801975797867521e-05,6.481410482202829e-05,0.0019334950718797404
104,104.png,red,top,1,1,0,5,0.9912493410648392,0.9956054428972309,0.0015871336366522061,0.00014229249110986263,0.00029323914747693425,0.0019334950718797404
104,104.png,green,middle,1,1,0,5,0.9962399869216937,0.9981164523790025,0.000709490803907657,0.00012553396315263948,0.00014564405323722805,0.0019334950718797404
104,104.png,blue,bottom,1,1,0,4,0.9979227972996365,0.9989603188355571,0.0005199757344657249,8.063224030813499e-05,4.741864135390682e-05,0.0013810679320049755
1050,1050.png,yellow,top,1,1,0,6,0.9957859120270686,0.9978885070049165,0.0004622638602114087,0.0003197721410949794,0.00023236469256609116,0.002762135864009951
1050,1050.png,green,middle,1,1,0,7,0.9946038945804333,0.9972946481082141,0.0016453811799733604,6.332299292892275e-05,0.00015027364170786244,0.0019334950718797404
1050,1050.png,blue,bottom,1,1,0,4,0.9978361832383364,0.9989169198256506,0.0002642007926023778,3.508633886565579e-05,7.6222879079811e-05,0.0019334950718797404
1051,1051.png,yellow,top,1,1,0,6,0.9928445311773999,0.9964094194450921,0.003831059615025229,0.00012912707928015851,0.000259893797764019,0.002762135864009951
1051,1051.png,green,middle,1,1,0,7,0.9967916666666666,0.9983932558479227,0.00045917515444982465,0.00010177338911665108,0.00014781307761672747,0.0019334950718797404
1051,1051.png,blue,bottom,1,1,0,5,0.9985261606484893,0.9992625368731564,0.000614741501198746,7.307541562429003e-05,4.1768234295154164e-05,0.0019334950718797404
