sample_name,source_image,feature_file,layer_count,mean_mask_iou,mean_mask_dice,mean_area_relative_error,mean_centroid_distance_normalized,mean_boundary_chamfer_normalized,mean_boundary_hausdorff_normalized
1017,1017.png,1017_features.npz,3,0.9937726972339259,0.9968737856573974,0.0016880651263675422,0.00014084594316642895,0.0001494401867495837,0.0019334950718797404
1018,1018.png,1018_features.npz,3,0.996035155525916,0.9980131669909404,0.0011520662117331078,0.0001741841177088102,0.00010675922262856292,0.0017493526919214854
1019,1019.png,1019_features.npz,3,0.9949897437109518,0.9974862530829253,0.000955769826570216,0.0002673770545272139,0.0001442193882319482,0.0019334950718797404
101,101.png,101_features.npz,3,0.9961321758853577,0.9980608105688389,0.0006019702349177432,7.886125961783907e-05,0.00011144608989423475,0.0020255662892982224
1020,1020.png,1020_features.npz,3,0.9972348645302412,0.9986146744154779,0.0010542640189839525,9.350102365927518e-05,8.227384240562482e-05,0.0015652103119632305
1021,1021.png,1021_features.npz,3,0.9966666176954665,0.9983298917201019,0.0003985135692958423,5.610816089611629e-05,0.0001235595625117478,0.0018414239093399673
1022,1022.png,1022_features.npz,3,0.9956842085411735,0.9978360790661052,0.00016655484191525408,0.00010238579140339646,0.00012436217906548863,0.0015652103119632305
1023,1023.png,1023_features.npz,3,0.9944836648843541,0.9972293776797615,0.0014645014253100513,0.000263401615477909,0.00013110330389550697,0.0017493526919214854
1024,1024.png,1024_features.npz,3,0.9953869102012657,0.9976864419011632,0.0008760983917936527,8.858396122048021e-05,0.00015037796784862835,0.0015652103119632305
1025,1025.png,1025_features.npz,3,0.9959107766873433,0.9979486464827457,0.0007939136171903629,0.0001171976807136645,7.659322804748778e-05,0.0015652103119632305
1026,1026.png,1026_features.npz,3,0.9945293755177711,0.9972561007367693,0.0005241804121597555,5.804755164492224e-05,0.00014010213023892776,0.0020255662892982224
1027,1027.png,1027_features.npz,3,0.9961608519550275,0.9980758373586965,0.0008930965863416426,0.00010287659362225904,0.00011295718972366717,0.0017493526919214854
1028,1028.png,1028_features.npz,3,0.9926700761569324,0.9963186341144592,0.0022129678860330804,0.0001891780343166668,0.00018822557885250313,0.002485922266633214
1029,1029.png,1029_features.npz,3,0.9963450236409948,0.9981682235891016,0.0010510558644051592,0.00011743362063458813,0.00011525120379283012,0.0017493526919214854
102,102.png,102_features.npz,3,0.9968720953885715,0.9984335867708848,0.0011579161371937663,0.0001998857800974219,9.952592752916909e-05,0.0017493526919214854
1030,1030.png,1030_features.npz,3,0.9947208547356148,0.9973519958915302,0.0013567114428201415,0.0002617680474060126,0.00014860555875890013,0.0017493526919214854
1031,1031.png,1031_features.npz,3,0.991325543593549,0.9956284527996112,0.0019040361616967565,0.00023073696556257344,0.00014742114245185805,0.0017493526919214854
1032,1032.png,1032_features.npz,3,0.9942732475240611,0.9971262014881427,0.0006232078782170322,0.00010735071257808085,0.00015110631635949757,0.0017493526919214854
1033,1033.png,1033_features.npz,3,0.9956408356859913,0.9978145251646157,0.0003932914950524323,4.665681456806432e-05,0.0001265470128005788,0.0017493526919214854
1034,1034.png,1034_features.npz,3,0.9951250458983272,0.9975555748498355,0.0016125797713694929,0.00024475779930909907,0.00012871985039287378,0.0022097086692564774
1035,1035.png,1035_features.npz,3,0.9951801177246088,0.9975837165917022,0.0001970346288360179,9.494439252381871e-05,0.00015229010842122485,0.0019334950718797404
1036,1036.png,1036_features.npz,3,0.9934214493422432,0.9966977473536378,0.0014782690098681687,0.00028715403453295925,0.00018262369571974294,0.0022097086692564774
1037,1037.png,1037_features.npz,3,0.996643665032732,0.9983180584339647,0.00016840525906826442,9.875993237019045e-05,0.00010561914660343198,0.0015652103119632305
1038,1038.png,1038_features.npz,3,0.9956187623166831,0.9978009259684425,0.0007082802120852418,0.00010286717929911438,0.00013600527169101793,0.0019334950718797404
1039,1039.png,1039_features.npz,3,0.9938385189780156,0.9969029044253812,0.0018164590260100633,8.795502990546158e-05,0.00015126673540069864,0.0019334950718797404
103,103.png,103_features.npz,3,0.9958720271231215,0.9979314343690375,0.0016928923453930092,0.00013633182991930866,0.00013605351007622767,0.0017493526919214854
1040,1040.png,1040_features.npz,3,0.9957527097238081,0.9978716836480214,0.0009122449039833787,9.149953915975074e-05,0.00015814690487224296,0.0022097086692564774
1041,1041.png,1041_features.npz,3,0.994832429396255,0.9974086436576219,0.0008055982703467438,0.0001666743270862288,0.00017397339462489386,0.0022097086692564774
1042,1042.png,1042_features.npz,3,0.9975551935084045,0.9987755440036965,0.0006279059422247959,3.243923813040961e-05,9.762338044088943e-05,0.0017493526919214854
1043,1043.png,1043_features.npz,3,0.9968870632255822,0.9984410006556405,0.00029233975767839596,6.438721803930524e-05,0.00010473130855949535,0.0019334950718797404
1044,1044.png,1044_features.npz,3,0.995943912164379,0.9979677365354828,0.0012973225283875959,8.124338195931637e-05,0.00013854675786849062,0.0019334950718797404
1045,1045.png,1045_features.npz,3,0.9969990874451827,0.998496068113592,0.00043351897574362477,1.9338972328444085e-05,0.00010335313268057589,0.0017493526919214854
1046,1046.png,1046_features.npz,3,0.9960327387391444,0.9980119651947127,0.0004790963632816585,0.00012086828306418942,0.00012774152764755643,0.0013810679320049755
1047,1047.png,1047_features.npz,3,0.996773890350107,0.99838425042925,0.0006845173780942225,0.00014025806003323683,0.00012489063873866922,0.002301779886674959
1048,1048.png,1048_features.npz,3,0.99553339706392,0.9977588676904386,0.0010896092163675888,0.00022566605637167243,0.00015509389510567453,0.0019334950718797404
1049,1049.png,1049_features.npz,3,0.9961360034324378,0.9980635663323606,0.0006972626231720802,5.187143201261272e-05,0.00011729579241463496,0.0019334950718797404
104,104.png,104_features.npz,3,0.9951373750953897,0.9975607380372636,0.0009388667250085293,0.00011615289819021236,0.0001621006140226897,0.0017493526919214854
1050,1050.png,1050_features.npz,3,0.9960753299486127,0.9980333583129272,0.0007906152775957157,0.00013939382429651933,0.0001529537377845882,0.0022097086692564774
1051,1051.png,1051_features.npz,3,0.9960541194975185,0.9980217373887238,0.0016349920902245998,0.00010132529467369988,0.00014982503655863356,0.0022097086692564774
1052,1052.png,1052_features.npz,3,0.9968558784895768,0.9984253375646214,0.0007199954155783819,0.00011683842684583587,0.00011205793519329916,0.0019334950718797404
1053,1053.png,1053_features.npz,3,0.9962326132059703,0.9981120576915653,0.0005914098157622855,9.004056148888963e-05,0.00013061864343446602,0.0019334950718797404
1054,1054.png,1054_features.npz,3,0.9928188152779206,0.9963894573997057,0.002992919539062366,0.0003906252221814982,0.00019850732278325962,0.0022097086692564774
1055,1055.png,1055_features.npz,3,0.9951509070752479,0.9975689555581359,0.0015361454428792505,0.00021065801385539425,0.0001463183376449354,0.0017493526919214854
1056,1056.png,1056_features.npz,3,0.996017199261822,0.998003739640013,0.001510211892083277,0.00018706194522599616,0.00010327153833005296,0.0015652103119632305
1057,1057.png,1057_features.npz,3,0.995589607200607,0.997788806792351,0.0012387723494827745,0.00021676768190682187,0.00017388813197566634,0.0019334950718797404
1058,1058.png,1058_features.npz,3,0.9947589793259591,0.9973710803285393,0.0008324783887988899,0.00011295878559069133,0.00010768641556669013,0.0015652103119632305
1059,1059.png,1059_features.npz,3,0.9952324763236283,0.9976086356174747,0.001030274282417341,5.284229590538499e-05,0.00012643668430101617,0.0017493526919214854
105,105.png,105_features.npz,3,0.9957501226750076,0.9978669826853208,0.0009175965908479134,7.379185817885766e-05,0.00010628894467667873,0.0020255662892982224
1060,1060.png,1060_features.npz,3,0.9965728063779066,0.9982831110212178,0.00041358602336604556,6.521440495266816e-05,0.00010521569119707199,0.0017493526919214854
1061,1061.png,1061_features.npz,3,0.9962357556433409,0.9981135060053034,0.0008377974606682208,0.0001559131484547363,0.0001307558642163976,0.0015652103119632305
1062,1062.png,1062_features.npz,3,0.995649409389756,0.9978188113533836,0.0008211591470658812,0.00016235857178993556,0.00011355601076162252,0.0017493526919214854
1063,1063.png,1063_features.npz,3,0.9949012749367521,0.9974434373571897,0.0006568029931539321,0.00015448297250222648,0.000116213860381688,0.0015652103119632305
1064,1064.png,1064_features.npz,3,0.996476204559229,0.9982347916337062,0.0006109382034889577,7.461312732880414e-05,9.545953095215261e-05,0.0017493526919214854
1065,1065.png,1065_features.npz,3,0.9958635744876879,0.997926870947271,0.0016205710870322314,0.00025037162508891107,0.00013340387339795575,0.0015652103119632305
1066,1066.png,1066_features.npz,3,0.9971532786831957,0.9985743909383217,0.00030410097777409256,3.814663079388146e-05,8.56382048127369e-05,0.0015652103119632305
1067,1067.png,1067_features.npz,3,0.9955358263277686,0.997762780851247,0.0005394667551448127,6.765772872733689e-05,0.00013068454590413467,0.0022097086692564774
1068,1068.png,1068_features.npz,3,0.9964612648689951,0.9982264210051967,0.00046707063977545005,7.817562645290106e-05,0.00012405187598025456,0.0019334950718797404
1069,1069.png,1069_features.npz,3,0.9963155863138695,0.9981541300378503,0.0004396351033702448,0.00014516200160236516,0.00012204651534562573,0.0015652103119632305
106,106.png,106_features.npz,3,0.99561632742143,0.9978024568822511,0.0013451561072355652,0.00015241339056954348,0.00014551707333688348,0.0017493526919214854
1070,1070.png,1070_features.npz,3,0.9948565064611522,0.9974206425894746,0.0005384903283597833,0.00011096556341234048,0.0001343746837624991,0.0017493526919214854
1071,1071.png,1071_features.npz,3,0.9955129749631041,0.9977501625567463,0.0005303751009107343,9.876245381917767e-05,0.00016168623346583986,0.0020255662892982224
1072,1072.png,1072_features.npz,3,0.9932166144528355,0.996587292326009,0.0021266437538948802,0.00033194463424029747,0.00013590623191339225,0.0015652103119632305
1073,1073.png,1073_features.npz,3,0.9958465071957056,0.9979182289620517,0.0010510630695666453,7.799573124239074e-05,0.00012625503491675108,0.0022097086692564774
1074,1074.png,1074_features.npz,3,0.995790996527479,0.9978908871083133,0.0009632914629638772,6.641410677108964e-05,0.00014061832023324806,0.0020255662892982224
1075,1075.png,1075_features.npz,3,0.9974501104108722,0.9987231884627424,0.0003864886425410388,0.00016711313674552426,8.391539921610478e-05,0.0015652103119632305
1076,1076.png,1076_features.npz,3,0.9958287443519428,0.9979098105685495,0.001168780452961195,0.0001661729261568396,0.00011861349881607662,0.0015652103119632305
1077,1077.png,1077_features.npz,3,0.9969422467423342,0.9984687098929538,0.0007188497361174934,0.00019006623969880358,0.00010497645775495072,0.0017493526919214854
1078,1078.png,1078_features.npz,3,0.9934279986082712,0.9967012367703433,0.001263966335376845,0.00022896506841988857,0.00018851906675830806,0.0019334950718797404
1079,1079.png,1079_features.npz,3,0.9965015970998768,0.9982473946324277,0.0006441940711582909,0.00011340668939083464,0.00012236299228562215,0.002485922266633214
107,107.png,107_features.npz,3,0.9960040135344936,0.9979964965636761,0.001224414126350635,0.00018938959639386332,0.00012999329282810897,0.0017493526919214854
1080,1080.png,1080_features.npz,3,0.9934001054898993,0.9966827845280636,0.001140025601187939,0.0004347176372012924,0.00014828134735085427,0.0022097086692564774
1081,1081.png,1081_features.npz,3,0.9971316472279855,0.9985637296092104,0.0003744327374070241,7.392321058009262e-05,9.696004433562729e-05,0.0015652103119632305
1082,1082.png,1082_features.npz,3,0.9954814775561106,0.9977356148550577,0.0006922170814745776,8.896566088982675e-05,0.000142110811035451,0.0017493526919214854
1083,1083.png,1083_features.npz,3,0.992272672839225,0.9961147330002099,0.00229493820366905,0.00017398648381959615,0.00014054488137337024,0.0019334950718797404
1084,1084.png,1084_features.npz,3,0.9950681999783032,0.9975275348854677,0.001358314695591407,0.00013271293560239517,0.00012188852468729785,0.0017493526919214854
1085,1085.png,1085_features.npz,3,0.9946356864042993,0.9973100320993069,0.0011255448662600644,0.0001442653884026721,0.00015196322510603458,0.0022097086692564774
1086,1086.png,1086_features.npz,3,0.9958643706347798,0.9979260917131453,0.0012944503560666225,0.0001260637147376077,0.00014634832714444348,0.0020255662892982224
1087,1087.png,1087_features.npz,3,0.9940785933554941,0.9970286962324698,0.0015293328194697375,0.00025109189013856735,0.00016197093391836647,0.0017493526919214854
1088,1088.png,1088_features.npz,3,0.9960391936891364,0.9980144804489567,0.0014424959714187033,5.96590671134424e-05,0.00011246378897073833,0.0015652103119632305
1089,1089.png,1089_features.npz,3,0.9968079549623621,0.9984010985446782,0.000360732772566425,8.132847431790176e-05,0.0001069724349878206,0.0018414239093399673
108,108.png,108_features.npz,3,0.9921618852672798,0.9960619803297773,0.00211444573448543,0.00022736478381132997,0.00017507555803690508,0.0019334950718797404
1090,1090.png,1090_features.npz,3,0.9966550358808446,0.9983239398289153,0.0005292337027314282,7.721852101977946e-05,0.00011824974558323762,0.0017493526919214854
1091,1091.png,1091_features.npz,3,0.9953999297488556,0.9976937762200144,0.000951298890234589,0.00029582917830704437,0.0001363031893376149,0.0022097086692564774
1092,1092.png,1092_features.npz,3,0.996026970598327,0.9980086510005218,0.0008671264016217511,9.793978729819238e-05,0.00011746211434697268,0.0020255662892982224
1093,1093.png,1093_features.npz,3,0.9932063383606021,0.996585358868658,0.0009227385428392591,0.00019971813324494482,0.00019217331565594712,0.0015652103119632305
1094,1094.png,1094_features.npz,3,0.9972111070757322,0.998602090459278,0.0006573621753442313,0.00018061211017133565,0.00014345128481254852,0.0018414239093399673
1095,1095.png,1095_features.npz,3,0.9963512948577192,0.9981710224927546,0.001599615974837653,0.00014278664824038221,0.00012336524129058304,0.0013810679320049755
1096,1096.png,1096_features.npz,3,0.9958791526098829,0.9979351995069176,0.001252922427694157,7.644839635249874e-05,0.0001362167622307808,0.0020255662892982224
1097,1097.png,1097_features.npz,3,0.9954965555655738,0.9977430501985532,0.0016819081911293528,9.072747299550964e-05,0.00011242714885768353,0.0015652103119632305
1098,1098.png,1098_features.npz,3,0.9974881848559299,0.9987418374809843,0.0005177428995062219,3.643209953763347e-05,9.732358727153845e-05,0.0020255662892982224
1099,1099.png,1099_features.npz,3,0.9967856572237007,0.9983900911002425,0.0006294314878366974,0.00011002928737324486,0.00011654746462377093,0.0017493526919214854
109,109.png,109_features.npz,3,0.9958977421553589,0.9979443570530785,0.0007326262158928509,0.00010943628667533763,0.00011993952362933072,0.0017493526919214854
10,10.png,10_features.npz,3,0.9953137767380283,0.9976502437052138,0.0016751805268508605,0.0002225223433545834,0.00017382110620742288,0.0019334950718797404
1100,1100.png,1100_features.npz,3,0.9964777429378641,0.998235633467348,0.0007203009149720605,0.00011285375322058056,0.00011540327269546513,0.0019334950718797404
1101,1101.png,1101_features.npz,3,0.9959303555268032,0.9979608908160302,0.0009449812744492932,0.00011326891621571559,0.0001254204978189293,0.0020255662892982224
1102,1102.png,1102_features.npz,3,0.9956911070587884,0.9978395275493446,0.0017358728216225932,0.00012565079960123003,0.00011838368736230653,0.0020255662892982224
1103,1103.png,1103_features.npz,3,0.9967822060620102,0.9983868568174407,0.0005806554634556003,5.289642289738971e-05,8.901335860348565e-05,0.0015652103119632305
1104,1104.png,1104_features.npz,3,0.9952420071814534,0.9976151508592622,0.0007138699657345832,0.00014562386330986535,0.00016063813758690983,0.0022097086692564774
1105,1105.png,1105_features.npz,3,0.9959754180913177,0.997983435226535,0.0005001620148166413,0.00011711288591627975,0.00015676907884509337,0.0022097086692564774
1106,1106.png,1106_features.npz,3,0.9969131608008969,0.998453904947081,0.0003618192395136159,0.00011768632733520294,9.514671287858272e-05,0.0017493526919214854
1107,1107.png,1107_features.npz,3,0.9964413050055999,0.9982166836469738,0.0010729715176716927,7.750615516888081e-05,0.00010498845990010467,0.0017493526919214854
1108,1108.png,1108_features.npz,3,0.9960504166616332,0.9980208747488056,0.0010991477844188812,9.938876156882374e-05,0.00011967189131278253,0.0019334950718797404
1109,1109.png,1109_features.npz,3,0.9954367085797466,0.9977124856343665,0.0011764891200339099,0.00011868349676013468,0.00012243818640670813,0.0017493526919214854
110,110.png,110_features.npz,3,0.996587575873844,0.9982903867749483,0.0004186882629983275,5.274146687141409e-05,0.0001136531923804607,0.0018414239093399673
1110,1110.png,1110_features.npz,3,0.9976001276212311,0.9987978675830101,0.0011595223707767325,0.00015670416753699198,9.950411752974131e-05,0.0018414239093399673
1111,1111.png,1111_features.npz,3,0.99491046207101,0.9974447239052592,0.0019790833005009028,0.00012812930924446323,0.000168354963846411,0.0017493526919214854
1112,1112.png,1112_features.npz,3,0.9945669999160721,0.9972754195488162,0.0017147679019388045,0.00019514539261707264,0.0001784589590686405,0.0020255662892982224
1113,1113.png,1113_features.npz,3,0.9955617531941251,0.9977753529785591,0.000711755215341124,0.00012736113581656239,0.00013951947098077248,0.0019334950718797404
1114,1114.png,1114_features.npz,3,0.9946772828866077,0.9973313225391881,0.0025622740155551087,0.0003001598742359086,0.00016091323598032135,0.0019334950718797404
1115,1115.png,1115_features.npz,3,0.9967964832128456,0.9983952762152667,0.00047686631182337354,5.016075577354718e-05,0.00010588537951290075,0.0020255662892982224
1116,1116.png,1116_features.npz,3,0.9943335954584018,0.9971550502897601,0.0010545355302414823,0.00017293306286813619,0.00012207997292229853,0.0015652103119632305
1117,1117.png,1117_features.npz,3,0.996847972978221,0.998421159764232,0.0005714925989112976,0.00012614649310554874,0.0001101124017837569,0.0018414239093399673
1118,1118.png,1118_features.npz,3,0.9947653022568912,0.9973720175090377,0.001567373023206132,0.00014890936661601974,0.00013105268857621375,0.0019334950718797404
1119,1119.png,1119_features.npz,3,0.9952995382639376,0.9976435647958303,0.0010377449426511632,0.00014393091696743133,0.00014229592378074178,0.0022097086692564774
111,111.png,111_features.npz,3,0.9964086983799012,0.998200270456969,0.00039490855296992936,9.230187314769515e-05,0.00012341182216728505,0.0018414239093399673
1120,1120.png,1120_features.npz,3,0.9968951403812115,0.9984450546285771,0.000358868205649568,7.414344019906318e-05,9.695460791351711e-05,0.0017493526919214854
1121,1121.png,1121_features.npz,3,0.9941284536922333,0.997054700925304,0.002254147407461255,0.00021458525014921145,0.00016366590743473804,0.0019334950718797404
1122,1122.png,1122_features.npz,3,0.997390392732166,0.9986929676312868,0.0006092977360747483,8.011942354726436e-05,8.425152273392268e-05,0.0020255662892982224
1123,1123.png,1123_features.npz,3,0.9946739420026295,0.9973288920837455,0.0012023955069649858,0.00025143448604616304,0.00014085632319181602,0.0019334950718797404
1124,1124.png,1124_features.npz,3,0.9963439047768184,0.9981679735039554,0.0010959001752831302,0.00015011191565753414,0.0001143960820342549,0.0020255662892982224
1125,1125.png,1125_features.npz,3,0.9954330477460984,0.9977093678180246,0.0021673153746400746,0.0001515999703308754,0.00014954970921810795,0.0017493526919214854
1126,1126.png,1126_features.npz,3,0.9963705730140129,0.9981816844257335,0.0007463914531117828,0.00016942735981127958,0.00010498528893970034,0.0015652103119632305
1127,1127.png,1127_features.npz,3,0.994995975001594,0.9974879752285926,0.0021997158118712955,0.00015604389105970987,0.00018080074848390602,0.0017493526919214854
1128,1128.png,1128_features.npz,3,0.9961244249866149,0.9980581442906001,0.0008950749918455332,7.527455777589635e-05,0.0001311315878676369,0.0015652103119632305
1129,1129.png,1129_features.npz,3,0.9947385207655488,0.9973602239012491,0.0011504788304080923,0.0001941471136323667,0.00016860744192195715,0.0019334950718797404
112,112.png,112_features.npz,3,0.9974253141679054,0.998710764273028,0.00038074371922092566,9.141616268110679e-05,9.222838489617487e-05,0.0017493526919214854
1130,1130.png,1130_features.npz,3,0.9933541482712035,0.9966619602848263,0.0011550482582888784,0.00034863547940648144,0.00017176893574897796,0.0017493526919214854
1131,1131.png,1131_features.npz,3,0.9916666883385276,0.995798744138571,0.001461999416416211,0.0003623543987518357,0.00013859541127393714,0.0022097086692564774
1132,1132.png,1132_features.npz,3,0.9940210010400605,0.9969981663763136,0.0012926421795879481,0.00015287465291517164,0.00014972713722917924,0.0020255662892982224
1133,1133.png,1133_features.npz,3,0.9909372033822308,0.9954336788115546,0.002282391064880805,0.00018574585313731965,0.0001747937901653906,0.0020255662892982224
1134,1134.png,1134_features.npz,3,0.9952218185468041,0.9976048707485131,0.00020717483423544585,0.00010830082744370483,0.00013969926820860885,0.0019334950718797404
1135,1135.png,1135_features.npz,3,0.9962889732495297,0.9981405370537967,0.0007020034375009233,3.2277881091274664e-05,0.00012853369495211204,0.0017493526919214854
1136,1136.png,1136_features.npz,3,0.9937815352928517,0.9968795447709485,0.0021252545755137955,0.0003599625169021542,0.00017134634911017315,0.0017493526919214854
1137,1137.png,1137_features.npz,3,0.9958130066434463,0.9979013150411168,0.0003963354761444009,8.047993628905525e-05,0.00014412677183571484,0.0023003527109687425
1138,1138.png,1138_features.npz,3,0.9955076713663034,0.9977478538999641,0.00040983386291535556,5.964125950309989e-05,0.00015399160564412862,0.0017493526919214854
1139,1139.png,1139_features.npz,3,0.9964684963472706,0.998230574539282,0.000705646608379077,6.70100234486843e-05,0.00011160216237018714,0.0017493526919214854
113,113.png,113_features.npz,3,0.9953766192431258,0.9976829171939078,0.0012761465737030353,0.00010718839018601446,0.00015785030945954093,0.0017493526919214854
1140,1140.png,1140_features.npz,3,0.9971315434525615,0.998563042092561,0.0007080005985421983,0.00011712627531077406,8.52260957199517e-05,0.0015652103119632305
1141,1141.png,1141_features.npz,3,0.9957812167736283,0.9978849130386579,0.0012406259277467225,3.500513988745454e-05,0.00014516509330208432,0.0017493526919214854
1142,1142.png,1142_features.npz,3,0.9965177973193899,0.9982556658964276,0.0005156687038241279,9.276379345548787e-05,0.00011531839248224092,0.0017493526919214854
1143,1143.png,1143_features.npz,3,0.9958302350959024,0.9979096155487847,0.0008282741950429626,0.00011453290297117076,0.00011356777023998513,0.0015652103119632305
1144,1144.png,1144_features.npz,3,0.9953210093244449,0.99765476755462,0.0010012652414018283,0.00011919989564363675,0.0001486693655478689,0.0017493526919214854
1145,1145.png,1145_features.npz,3,0.9959668208299054,0.9979781724041512,0.0014107445438785958,0.00017279493866862892,0.00011189998054912405,0.0017493526919214854
1146,1146.png,1146_features.npz,3,0.9955849423801549,0.9977867699726394,0.0012615365310482162,0.00027514090423677655,9.787498131457145e-05,0.0017493526919214854
1147,1147.png,1147_features.npz,3,0.996206749321345,0.9980986849298725,0.001609906101124105,0.00018070954940683888,0.00013176558187066127,0.0017493526919214854
1148,1148.png,1148_features.npz,3,0.9962374008855234,0.998113842135789,0.0005612658611680448,0.00011353358252156293,0.00012987391362896073,0.0017493526919214854
1149,1149.png,1149_features.npz,3,0.9955147787085994,0.9977519906876978,0.0015898529893731538,0.00010980350102361305,0.0001282598467642899,0.0022097086692564774
114,114.png,114_features.npz,3,0.9948929842538443,0.9974393567126608,0.0005027207249158579,8.388768848070202e-05,0.00013629345008172732,0.0017493526919214854
1150,1150.png,1150_features.npz,3,0.9950021609168195,0.9974942973103939,0.0015265357644840916,0.00012435612568855627,0.00011745080761795933,0.0017493526919214854
1151,1151.png,1151_features.npz,3,0.996178807216296,0.9980854468935862,0.0011228026636016237,0.00011853962259822407,0.00012481454340628392,0.0019334950718797404
1152,1152.png,1152_features.npz,3,0.9949331941293397,0.9974592088914515,0.001538781300969824,0.00013259883520075482,0.00015303679499569786,0.0020255662892982224
1153,1153.png,1153_features.npz,3,0.9967438400233455,0.9983677041216753,0.00099074521805881,0.00012426206511642344,6.132539840756323e-05,0.0013810679320049755
1154,1154.png,1154_features.npz,3,0.9932866151610898,0.9966279572273078,0.0012112197537788737,0.000242440342312189,0.00017770182324498222,0.0020255662892982224
1155,1155.png,1155_features.npz,3,0.9942526478466397,0.997115435811836,0.0018809390581065837,0.0002612512952607924,0.00012909163306682313,0.0019334950718797404
1156,1156.png,1156_features.npz,3,0.9949343759637506,0.9974603146933244,0.001530246966842512,0.0002844667490456912,0.00016618083231705538,0.0019334950718797404
1157,1157.png,1157_features.npz,3,0.9969404160817336,0.9984675344680163,0.0009751080540962012,0.0001745451491410993,0.00011289641498337055,0.0020255662892982224
1158,1158.png,1158_features.npz,3,0.9956464834848756,0.9978136307119042,0.0013568427354628948,9.242215018006422e-05,0.00010260538411733577,0.0017493526919214854
1159,1159.png,1159_features.npz,3,0.9950568459969328,0.9975200596784379,0.0023991823642884897,6.6620773892018e-05,0.0001421937773536989,0.0017493526919214854
115,115.png,115_features.npz,3,0.9973959067532752,0.9986957576043504,0.00019389117267433982,4.060027044417247e-05,8.535715465183854e-05,0.0017493526919214854
1160,1160.png,1160_features.npz,3,0.9967049589060379,0.9983497168681726,0.00024070402758788736,0.00011470889482419937,0.00011329630927600443,0.0022097086692564774
1161,1161.png,1161_features.npz,3,0.9954941100934241,0.9977403322883887,0.0007258610901705172,0.00027227387685710186,0.00013530922101535404,0.0017493526919214854
1162,1162.png,1162_features.npz,3,0.9967518346010552,0.9983724491414873,0.0006339417485022644,0.0001621595944675936,0.0001143908951387747,0.0017493526919214854
1163,1163.png,1163_features.npz,3,0.9963607582600341,0.9981759409372447,0.0007786399357752992,0.00014043665996594325,9.993782525317666e-05,0.0017493526919214854
1164,1164.png,1164_features.npz,3,0.9956119023919333,0.9977993881041382,0.0005582546361209984,0.00012995730709897674,0.00010793739991237575,0.0017493526919214854
