epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_latent_reg_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_latent_reg_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,val_mean_latent_optimization_time_seconds,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
16,0.01128529676158602,0.003513127206436669,0.00048777216567638486,0.0354007561923936,0.010234754111540194,0.0013796579606908685,0.13743146850417057,0.010334830987267197,0.0030875701583378636,0.0004679472680436447,0.03301362075532476,0.009275239104560266,0.0013943521116743796,0.1746758938767016,0.7808588040913752,0.8712265133014726,0.05101724700304425,0.011846105561692815,0.006692698644835865,0.02935506462914926,0.13611111111111113,1.7663520458353257,44.07191519998014,221.62254580005538,265.6944610000355,265.6944610000355,4430.603520100005,5e-05,0.005,0.2551889591826099,0,5e-05
17,0.010768973416027923,0.0033135490239753077,0.0004756406426167814,0.03399350368417799,0.00961124876048416,0.0013269988507090603,0.14683112520724534,0.01007799991639331,0.003002884439774789,0.0004598809259429496,0.03215457031813761,0.009476903616450727,0.0012015924323350192,0.18300373864670594,0.7842380603777185,0.8734872620789774,0.04551716084631418,0.011711392097549933,0.0066372968502760345,0.029966794327585148,0.1138888888888889,1.7836324466668885,42.00951620005071,223.56210480001755,265.57162100006826,265.57162100006826,4696.175141100073,5e-05,0.005,0.2523660308001427,0,5e-05
18,0.01041764565743506,0.0031864691564502815,0.00047136447525796633,0.03303023857685427,0.009032536338781937,0.0012766614874029378,0.15395924801317354,0.009738849576873083,0.0028557819314301014,0.00046319012659902606,0.031330795167014,0.008863432441527645,0.0012413301854394376,0.19032367098455627,0.7859330719255787,0.8750230974223773,0.04551990116349835,0.011583713107907843,0.006595597418733155,0.02972484204604756,0.10277777777777779,1.733706117499484,42.55137990001822,217.23342999996385,259.78480989998206,259.78480989998206,4955.959951000055,5e-05,0.005,0.250387367539202,0,5e-05
19,0.010123568472530072,0.003067946989904158,0.00046199227502559853,0.03223947420871506,0.008721868808303649,0.0012652300150269487,0.15973223683734736,0.009374897604963432,0.0027269249617044504,0.0004629114221340084,0.030162394931539892,0.0088408340079089,0.0012095091563727085,0.20394099025676649,0.7929515417294266,0.8797099610345975,0.04408638463763553,0.011054446632483362,0.0063813295374782345,0.02875856324562486,0.0861111111111111,1.7974571724950996,44.42792739998549,225.0555112999864,269.4834386999719,269.4834386999719,5225.443389700027,5e-05,0.005,0.24218835105367648,0,5e-05
20,0.009896177119420221,0.002963492270403852,0.00046364294333519257,0.031700151460245254,0.00842392072857668,0.001243233484516774,0.16568167333801587,0.00919893467410778,0.002669419084365169,0.0004574475807506436,0.029818883150195083,0.007724025597174962,0.0013502170225062097,0.20537282296766837,0.797248169569361,0.8823555422934776,0.04296156490939224,0.010787482033148143,0.006251971229556839,0.027748903897702914,0.08888888888888888,1.735143484165504,43.993953500001226,217.4196673000115,261.4136208000127,261.4136208000127,5486.85701050004,5e-05,0.005,0.2367527055578988,0,5e-05
21,0.009681727102724835,0.0028843730591082326,0.0004509341151181919,0.031091528641991318,0.008199423202313483,0.0012361581781685043,0.1708236161308984,0.008960022494041672,0.0025928762576465183,0.0004421880423251423,0.0289466325348864,0.00810367874801159,0.0012461504981426212,0.21890655333797138,0.7975970689678777,0.8830659342966416,0.04172460057009051,0.011005259066825762,0.006284853170417277,0.02883096063977213,0.0861111111111111,2.096122848332258,42.19046339998022,262.05898949998664,304.24945289996685,304.24945289996685,5791.106463400007,5e-05,0.005,0.23751874484231167,1,5e-05
22,0.009528588375542314,0.002810846463156243,0.0004482929872513826,0.03073701247728119,0.008032550730664905,0.0012259511361965754,0.1775566671974957,0.008860953555752834,0.002535718638682738,0.00043411770578435,0.028693122059727707,0.008323633441856751,0.0012433056283043698,0.21439941773811977,0.7956225996484062,0.8822851223280922,0.04297026001496116,0.011151877780546509,0.006408720876308399,0.029471376434535495,0.07777777777777777,2.2407805941678816,48.20672190003097,279.53808879997814,327.7448107000091,327.7448107000091,6118.851274100016,5e-05,0.005,0.2402574976624377,2,5e-05
23,0.00933646282258754,0.0027140263768766697,0.0004558891541819321,0.03027092581614852,0.007953222712967545,0.0012202131930583468,0.18401527293026448,0.008650720398873091,0.00243958637098937,0.0004452756545409405,0.028329322331895432,0.0074288307398092,0.0012611689288557196,0.21714301987861592,0.8017510449396793,0.8858551672977595,0.03557450428792455,0.010900332151974522,0.006144116331094314,0.028196416907116,0.06111111111111111,1.7947577941672839,46.95231990003958,224.8537365999655,271.80605650000507,271.80605650000507,6390.657330600021,5e-05,0.005,0.23258948829853102,0,5e-05
24,0.009142080110420163,0.0026310292184158848,0.00045158685412995206,0.029764341268067557,0.007754589077861359,0.0012219369787392982,0.1903884466116627,0.008593027770984918,0.0023865400551585482,0.00040084571749806247,0.028312735150878628,0.0076093046848351754,0.0012196150196056503,0.22325495462864636,0.8035579507627035,0.8867805261109373,0.04327870660671449,0.011217406523710016,0.0061137267200654,0.028577388728200735,0.08055555555555555,1.6539685591710926,42.94823570002336,207.34758220001822,250.29581790004158,250.29581790004158,6640.9531485000625,5e-05,0.005,0.2311331646855626,0,5e-05
25,0.008961095889875044,0.002574772226701801,0.00043779929358909916,0.029187716830832263,0.007588017283705994,0.0012415760589647106,0.19740715728451808,0.008434638283991566,0.002344019486918114,0.0004373208020600335,0.027769938592488566,0.007386423703671123,0.0011586524594652777,0.21912939188381036,0.8039529515975078,0.8872481880932417,0.040482104588943725,0.011117317321199853,0.006106253020549431,0.028904971903335054,0.06944444444444443,1.6724066249948615,41.431494100019336,209.6417344000074,251.07322850002674,251.07322850002674,6892.026377000089,5e-05,0.005,0.23105827332637668,0,5e-05
26,0.008833470036430905,0.0025021456778631544,0.00043973318637047974,0.028926377161405982,0.007513966314339389,0.001239445188063352,0.20431610255812604,0.008230898637945454,0.0022787756694015115,0.0004399816767545417,0.02699752493451039,0.007631305261747911,0.001195424184940445,0.23285118608425062,0.8059007180214472,0.8884241427763407,0.03907249484365861,0.011220462897526802,0.006037356568825112,0.028251347791132496,0.0611111111111111,1.576750172500518,43.98923790000845,197.87780519999797,241.8670431000064,241.8670431000064,7133.893420100096,5e-05,0.005,0.22838798633851037,0,5e-05
27,0.008660956606036052,0.002447501623343366,0.00044866083153465296,0.028360259432035188,0.007351444411324337,0.0012588988747059679,0.21153645077720284,0.008223041088785975,0.0022447659148989866,0.0004468236598161942,0.027201137815912563,0.007212793753327181,0.001293845286030167,0.23350828858092426,0.8096723957979458,0.8912526696046043,0.0334442434962816,0.010704877937475462,0.005847739450899388,0.0274565010628787,0.05555555555555555,1.6260475541688113,42.38451950001763,203.96995369996876,246.3544731999864,246.3544731999864,7380.247893300082,5e-05,0.005,0.22363184471583228,0,5e-05
28,0.008547431921275954,0.0023941671825014055,0.0004439525514802275,0.028080788425480327,0.007263872211721415,0.0012663614557823165,0.21804776294156908,0.00803303769013534,0.0021902956049113225,0.00039839115779614074,0.026543093705549838,0.007331791147589683,0.0012849768948702451,0.23606647960841656,0.810361866658561,0.8917283417433168,0.03524611728882757,0.010643678377321759,0.005832190058497122,0.0270808984027291,0.06111111111111111,1.7092263974943005,42.62736669997685,214.1753194000339,256.80268610001076,256.80268610001076,7637.050579400093,5e-05,0.005,0.2225512218026652,0,5e-05
29,0.008428748281827818,0.002350998664041981,0.00043318748551731306,0.02774182752861331,0.0071369447357331715,0.0012674037556280383,0.2252907233933608,0.007875154485615592,0.002155228853613759,0.0004125132047192892,0.026024805537114542,0.006900798991167297,0.0012751795026512507,0.23662886147697768,0.8114974856551525,0.8926925928181295,0.037329507602604825,0.010264641784443529,0.005751222229840839,0.02680093188825169,0.075,1.8083958466677965,42.90956220001681,226.32899089995772,269.2385530999745,269.2385530999745,7906.289132500067,5e-05,0.005,0.22105466846294008,0,5e-05
30,0.008327935973647982,0.002309887704420059,0.00043609153538758013,0.027465836401097475,0.007024722391118606,0.0012661185814067722,0.23120552754650514,0.007827836418679604,0.0021369565811861927,0.0004147574002975792,0.02577014878236999,0.007183505544283738,0.001393301187393566,0.25058179336289566,0.8123325894567678,0.892916410282687,0.050891530743620364,0.010748647327372515,0.005725867225874646,0.027393469539944086,0.09166666666666666,1.697492019170022,43.6833635000512,212.70397109998157,256.3873346000328,256.3873346000328,8162.6764671001,5e-05,0.005,0.22078674730905096,0,5e-05
31,0.008170169510412962,0.0022533554836021113,0.00042924806984956376,0.026999695420575637,0.006875674882515644,0.0012690585256981042,0.23788579987982908,0.0076915353342580295,0.0020614830587874166,0.0004212618034822905,0.025587143826608857,0.006723645383802553,0.0013431659220562626,0.25030536387736596,0.817952203466366,0.8966767060989892,0.02785033216801813,0.009983727051538705,0.005538925262083571,0.025663346523267568,0.06944444444444443,1.6796008733280663,43.89903400000185,210.4285401000525,254.32757410005433,254.32757410005433,8417.004041200154,5e-05,0.005,0.21325006831898516,0,5e-05
32,0.008092781350327035,0.00222138894944995,0.0004183545522513062,0.026786090107634664,0.006838347595961144,0.0012843959809591373,0.24366190731525422,0.007662265965094169,0.002058385906275362,0.00040531104138305334,0.025447844279309115,0.006825733254663647,0.0013260800139202427,0.2565818779791395,0.8164376143694698,0.8956815476612476,0.037128914326833413,0.010412978142246721,0.005578394523961039,0.0260173577553689,0.08333333333333333,1.6504536216705068,43.785929399949964,206.78351739997743,250.5694467999274,250.5694467999274,8667.573488000082,5e-05,0.005,0.2151581379098601,1,5e-05
33,0.007973042790157099,0.002173074840781434,0.00041173507446122434,0.02646004157140851,0.006733697837141032,0.0012795996939530597,0.2494764007317523,0.007590962822238604,0.0020246416388545185,0.00040075047424276513,0.025337640941143037,0.006543747799393411,0.0013210887622941907,0.2540102469424407,0.815030259985832,0.8948333809492578,0.04105141576323161,0.009809903893768885,0.005615356265123008,0.02589959981917036,0.05555555555555555,1.7081766591674143,43.36633600003552,214.0075768000097,257.3739128000452,257.3739128000452,8924.947400800127,5e-05,0.005,0.21648469609846135,2,5e-05
34,0.007878592662746087,0.002142593739457273,0.00042630237688475364,0.026156058503935733,0.006591808347729966,0.0012885940557074112,0.2550652191353341,0.007539350283332169,0.0019969246447241553,0.00041690177755905703,0.025190141626323263,0.006630306392131994,0.001258544682059437,0.26574314857522646,0.8215401051278607,0.8989141733330032,0.02786479565973489,0.009648949391667227,0.0053766926057711275,0.024680009524943362,0.06388888888888888,1.6787031799952576,44.610646899964195,210.38006230001338,254.99070919997757,254.99070919997757,9179.938110000105,5e-05,0.005,0.2085165970028538,0,5e-05
35,0.007781002480381479,0.0021049311287545907,0.00042495642713523315,0.025874172756448387,0.006524796772282571,0.0012792690540663898,0.26042120487739645,0.007406890951097011,0.0019502262361735727,0.0004104032569254438,0.024772779426227014,0.006616217856450627,0.0012546071006606023,0.26486875421057143,0.8189629030836414,0.8973906444282579,0.03758236802031766,0.009325400057975629,0.005451197191884816,0.025228229084930564,0.05833333333333333,1.665740919166031,43.138105100020766,208.90756709995912,252.0456721999799,252.0456721999799,9431.983782200085,5e-05,0.005,0.211716523193174,1,5e-05
36,0.0077347160957288,0.0020721834865980782,0.00042575006652138353,0.025808085959094267,0.006513802501528213,0.0012697072428030272,0.26589829518149294,0.00723658772961547,0.0018999389872381774,0.00040804040521228064,0.024188519067441423,0.006452158743438001,0.0013325489446287975,0.28101378890375295,0.8254605407024073,0.9015615055592936,0.02632364917542943,0.009030942859163707,0.005295008625511379,0.02462946689615878,0.047222222222222214,1.6947113041644721,43.32930280000437,212.39999539998826,255.72929819999263,255.72929819999263,9687.713080400077,5e-05,0.005,0.2044639348192629,0,5e-05
37,0.007624853520731752,0.0020411254275434962,0.0004175515300327485,0.0254370272004356,0.006435732857789844,0.001278749477933161,0.2708816557812194,0.007192246957371632,0.001880122177923719,0.0004030842839104783,0.02413882453305026,0.0062724332887834555,0.0012481056929876408,0.27715940059473115,0.8250685060158399,0.9012649026519138,0.03181502646092874,0.008862915193314357,0.0052575835937148175,0.024307072455398725,0.058333333333333334,1.6903501758361623,44.67869959998643,211.7971547000343,256.4758543000207,256.4758543000207,9944.188934700098,5e-05,0.005,0.20449615003327362,1,5e-05
38,0.007536069385241717,0.0020115780585911124,0.0004390625010273652,0.025137416544991235,0.006335914740338922,0.0012929957132049215,0.277498482974867,0.007158996595535427,0.00186870849186865,0.00041945397182037897,0.02399838223742942,0.006229640087500835,0.0013299203351683293,0.28742817087719835,0.8273660080747242,0.9028003835836853,0.025539853992340274,0.008588316355972764,0.005191115714652553,0.02385761441648841,0.044444444444444446,1.684628461668035,43.469327399972826,210.9966844000155,254.46601179998834,254.46601179998834,10198.654946500086,5e-05,0.005,0.2016827220564168,0,5e-05
39,0.007450963124089564,0.0019788654933411936,0.00042580746012390593,0.024898666073568165,0.006279300370564064,0.001300347397045698,0.2822041423991323,0.007036566540288429,0.0018277883228923506,0.0004128001113713253,0.02356786640205731,0.006343369996951272,0.0013179026282159612,0.29581144681821264,0.8286925387219669,0.9037496063080489,0.029649054354998473,0.008182572329125589,0.0051671361691545395,0.02404562840156058,0.05833333333333333,1.6940810233349717,43.47869110002648,212.17210829997202,255.6507993999985,255.6507993999985,10454.305745900085,5e-05,0.005,0.2005202258487482,0,5e-05
40,0.007388579030521214,0.001955508985459649,0.00041547438650013646,0.02471867830026895,0.006257027585525066,0.0012912373150660037,0.28826183242102466,0.006993890836990128,0.0018544035323429854,0.00042610758085478057,0.02328500063934674,0.006075999272676806,0.0012791072513209656,0.29510289095342157,0.8290237510128814,0.903670721769776,0.035862298625991745,0.008085055489388168,0.005092740772464211,0.02339143209466936,0.06944444444444443,1.6581711091673546,41.98645399999805,207.91651039995486,249.9029643999529,249.9029643999529,10704.208710300038,5e-05,0.005,0.19946042185425217,0,5e-05
41,0.0072788613479739675,0.0019260360718665955,0.00041840066793762766,0.024337873933836816,0.006134270802916338,0.0013081881474742356,0.2944735703368982,0.006848750698069731,0.0017537879757583141,0.00041399302748080423,0.023075069370679557,0.006100621774870281,0.0012213676382089034,0.31050683055073025,0.8311100695991527,0.9051834777876471,0.03179987015721152,0.007716054140765257,0.005072925694139972,0.024135940902698876,0.047222222222222214,1.6380960074976125,42.10698390001198,205.29694520001067,247.40392910002265,247.40392910002265,10951.61263940006,5e-05,0.005,0.19809879699768618,0,5e-05
42,0.007240661738129954,0.001909061731324376,0.00041949037064720565,0.024240016161153715,0.006084816951382284,0.0013089255454057517,0.3001148050650954,0.006877633642094831,0.0017726466127593692,0.000403943054213111,0.02306129769422114,0.0061964805276754,0.0014278434032651906,0.3072256225471695,0.8261816865193886,0.9023672389695245,0.04651783913373153,0.007393029288406797,0.005203535854012011,0.02453788315533659,0.049999999999999996,1.7111186016685678,41.51189640001394,214.3689352000365,255.88083160005044,255.88083160005044,11207.49347100011,5e-05,0.005,0.20355973248995998,1,5e-05
43,0.007122353023927038,0.001867729235770336,0.00042085214008693585,0.023864299291744828,0.006038141355384141,0.0013026007640291938,0.30556294123331706,0.0066838639749524495,0.0017170022930561876,0.0003968395715673978,0.02244147314534833,0.00602163888203601,0.0013226205376364911,0.31986072193831205,0.8349896609797666,0.9076302575190714,0.030858216607048055,0.007341429432884476,0.004950252928234326,0.023067115662494118,0.06388888888888888,1.6592719525006638,42.08271240000613,207.90663219999988,249.989344600006,249.989344600006,11457.482815600117,5e-05,0.005,0.19302770761096189,0,5e-05
44,0.007017551432363689,0.0018286633101524785,0.00040948751072088875,0.023564257278727987,0.0059378243478325505,0.0013228714572809015,0.31104296060899894,0.006638974944750468,0.0017038275560480542,0.000418221559751449,0.02233015310484916,0.005803319221983353,0.0012677583668846636,0.3191850958392024,0.8343370180351951,0.9073366440129951,0.03513992767157363,0.006847174135036774,0.004971084682204311,0.023437152754467658,0.04444444444444444,1.6096368525007467,42.34643179998966,201.92001099995105,244.2664427999407,244.2664427999407,11701.749258400057,5e-05,0.005,0.19407121940147687,1,5e-05
45,0.006922941043740138,0.0018059401816572062,0.00040758360064501175,0.02322916716026763,0.005837609696512421,0.0013223521324107423,0.31652541514486077,0.006597623450215906,0.0016724379544029943,0.00041694433566590304,0.022285849903710186,0.0057342877126454065,0.0013077679148409515,0.3252374937136968,0.8374539331442972,0.9092168903603814,0.03152634843829786,0.006438220841748434,0.0048820428193707115,0.022890077843617008,0.04444444444444444,1.7226608791635953,44.71836830000393,215.59891060000518,260.3172789000091,260.3172789000091,11962.066537300067,5e-05,0.005,0.19031818751869056,0,5e-05
46,0.006866798708991458,0.0017876363393346157,0.0004111038507592942,0.0230359457898885,0.005819601581121484,0.0013310003977191323,0.3222226077690721,0.0064680589246563615,0.0016379517915387017,0.0003936179706215626,0.021838172703670958,0.005694097171848019,0.0013278331355346988,0.3265242773418625,0.8394663568684996,0.9105001961765545,0.027441502291021505,0.0062013018330354065,0.004818957348378542,0.022464879556319626,0.058333333333333334,1.7526026075017096,44.03085270000156,219.34777309995843,263.37862579996,263.37862579996,12225.445163100027,5e-05,0.005,0.18781748003619858,0,5e-05
47,0.006783209964244937,0.0017577616090420634,0.00041336088925163493,0.02278093833786746,0.005742703405364106,0.0013325083646729277,0.3282784126698971,0.0063816003501415254,0.001605710201935532,0.0003720820327847226,0.021605126583017407,0.005578054150100797,0.0013757752002372095,0.3275682168081403,0.8406490499800953,0.9112858978561422,0.02686754845943223,0.005828049303368812,0.004786631838754929,0.02242054237779944,0.06388888888888888,1.6337385633324932,41.73418880003737,204.6604393000016,246.39462810003897,246.39462810003897,12471.839791200066,5e-05,0.005,0.1865581242364591,0,5e-05
48,0.006714260686809818,0.0017290404095547274,0.0004097542093707792,0.022586724542391797,0.005704851446595664,0.0013460758884320967,0.3337808692206939,0.0064014888019301,0.0015890087437583134,0.0004068233480514512,0.021767287872110803,0.005632676292831699,0.00125618963696373,0.3321445344015956,0.8406401676076075,0.9111679328532659,0.033826841730670326,0.006096042240635427,0.004771496177397128,0.02283278306286898,0.04444444444444444,1.6821277100015626,43.13436229998479,210.65153350000037,253.78589579998516,253.78589579998516,12725.62568700005,5e-05,0.005,0.18696411163265858,1,5e-05
49,0.0066061064833775164,0.001693455403437838,0.0004132046769276106,0.022243311225126187,0.005601950300236543,0.0013467118857079185,0.3391471856584152,0.006321787867151821,0.0015998241481914495,0.00041128256495236805,0.021288722877701123,0.005598904629005119,0.001369813124377591,0.33526701213171084,0.8416065097835571,0.9120556653711949,0.03213329436969186,0.005303940738356661,0.0047506432567090825,0.02167633427216801,0.047222222222222214,1.7041798091726377,42.30182200000854,213.3615548000089,255.66337680001743,255.66337680001743,12981.289063800068,5e-05,0.005,0.18482046774532,0,5e-05
