epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_kl_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_kl_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
11,0.04180297033550839,0.016782759281340986,0.0008706701001453136,0.09971798540403445,0.019950443366542458,0.008653475243287781,34.72283511161804,0.047923109401017426,0.020777037468117973,0.0011303382780170068,0.10771893796821436,0.029690809672077496,0.010309069145781299,33.76222241719564,0.5109033719308123,0.6675197806125496,0.42955082641744535,0.02690123953366909,0.02184075013797725,0.06797409874990698,0.03888888888888888,36.7845140999998,7.78979840001557,44.57431250001537,44.57431250001537,487.5678323999746,5e-05,nan,0.578911476957072,0,5e-05
12,0.03879405258533855,0.015954591702514637,0.0006062151700461982,0.09111379540214935,0.01888746201293543,0.00629956751751403,32.36106830437978,0.05171826630830765,0.02441894905641675,0.0008608818519860506,0.11032285951077939,0.0337317686372747,0.007910033070947975,29.80478777885437,0.4644670383613447,0.6253726182272257,0.518277570885115,0.030179382686195275,0.025173721056001224,0.07380393626379084,0.030555555555555555,37.230879799986724,8.122896999993827,45.35377679998055,45.35377679998055,532.9216091999551,5e-05,nan,0.6345106189584473,1,5e-05
13,0.03576036904317637,0.014568174440258493,0.0005210128749846869,0.08427433405692379,0.018317524118659397,0.004920215722328673,30.71237899462382,0.04439946881805857,0.01947688723448664,0.0005670863004828183,0.09884181674569845,0.033497932056585945,0.006520385407687475,30.398845688501993,0.5318517997098217,0.6859650778301288,0.4736269569924562,0.027426840021076218,0.021336375026192202,0.06686429315937122,0.030555555555555555,37.50295009999536,8.065436500008218,45.56838660000358,45.56838660000358,578.4899957999587,5e-05,nan,0.5563488684757417,0,5e-05
14,0.03495537691439191,0.01450236509554088,0.0004895747213595314,0.08229370514551798,0.01783969421327735,0.003994123241864145,28.04664657910665,0.04543059396867951,0.0206138162019973,0.0004961167741081833,0.09901455758760373,0.034580218186601994,0.005612847240020831,29.049894301096597,0.5151176043262465,0.6729218995475047,0.5792090174427583,0.02695621765502143,0.022956313017288246,0.06731245006067699,0.030555555555555555,36.8741832000087,8.158624899981078,45.03280809998978,45.03280809998978,623.5228038999485,5e-05,nan,0.5751511587517187,1,5e-05
15,0.033311924004616834,0.013686492817942052,0.00047081787888600954,0.07923187219227354,0.017452234347971777,0.0035331727160761756,26.356226499875387,0.04422674356028437,0.019711176329292358,0.0005499972936377162,0.09961424997697274,0.03413547257271906,0.004656055144732818,25.43141194184621,0.5194678647141102,0.6752747271125066,0.4705670273853385,0.027255312043401893,0.02204759774231012,0.0673586352211854,0.030555555555555555,37.35747290001018,8.075918799964711,45.43339169997489,45.43339169997489,668.9561955999234,5e-05,nan,0.5699383682493853,2,5e-05
16,0.03184944813450177,0.012898451994018009,0.00044662594470234275,0.07648451443140705,0.016705091390758754,0.0031496501789661123,25.72030650774638,0.046545979318519434,0.02172128119661162,0.0004945480278062557,0.10117210826526085,0.03452786101649205,0.00479293167591095,25.25326533317566,0.5045126077028971,0.6633390763293482,0.5757898607680805,0.02754010209531518,0.023522800214117345,0.0709249127594183,0.03055555555555555,36.889983400003985,8.068195900006685,44.95817930001067,44.95817930001067,713.914374899934,5e-05,nan,0.5899351052706385,3,5e-05
17,0.031401083967648444,0.012728063696219276,0.0004424180934317216,0.07573625221848487,0.016559451760258526,0.0029233771143481135,24.631443985303243,0.04962181337177753,0.02349587013013661,0.0004978019402187783,0.10755969509482384,0.03502639741636813,0.004047977998076628,25.60724462668101,0.4814587386723452,0.6410896258077828,0.5684908639135765,0.029276181381337422,0.02473307291941986,0.07272888196450109,0.03333333333333333,36.84168009995483,8.110608800023329,44.95228889997816,44.95228889997816,758.8666637999122,5e-05,nan,0.6160032162115757,4,5e-05
18,0.030492181167937817,0.012175445192648718,0.00045164755004710363,0.07436472731642425,0.01631420102979367,0.002741093824442942,24.006961448987326,0.04598259351526698,0.020505976754551132,0.00041955957203754224,0.10316293500363827,0.03696570557852586,0.0034908675588667393,27.37289113998413,0.5153259834065037,0.6723268074602442,0.5926841319331791,0.02688968839006666,0.022890506025597515,0.0652677488789814,0.030555555555555555,37.40290180000011,8.048357300052885,45.451259100052994,45.451259100052994,804.3179228999652,5e-05,nan,0.5728322714980753,5,5e-05
19,0.0296196452419584,0.011765147448750212,0.0004360128709474035,0.07253438431459168,0.015926358000918604,0.002614085686703523,23.333961860338846,0.04022919666022062,0.017013279208913445,0.0004485705239252032,0.09369142384578784,0.03522813601108889,0.003365799169599389,24.58221161365509,0.5530069878868562,0.7044694641698526,0.5118383548765396,0.02511935975895739,0.020366505295983474,0.060913690465793105,0.030555555555555555,37.79596069996478,8.00249410001561,45.79845479998039,45.79845479998039,850.1163776999456,5e-05,nan,0.5282732078749204,0,5e-05
20,0.02910149690384666,0.011437169020064175,0.00042594612859829794,0.07175505034004649,0.015730129329798122,0.002518769769812934,23.156833362579345,0.03849304687852661,0.016174593761873742,0.00046873897008481435,0.09017724667986234,0.0314406065735966,0.003054964433734616,24.644773681958515,0.5509530274790636,0.7038947806781924,0.46923563844452776,0.023941258357138305,0.02023632147005142,0.059571850515476296,0.03333333333333333,36.97326009999961,8.087364399980288,45.060624499979895,45.060624499979895,895.1770021999255,5e-05,nan,0.5288551445064641,1,5e-05
21,0.028271415006990232,0.010973214672412723,0.00042158766239784503,0.07006810259384413,0.01525517167756334,0.002383765739311154,23.183153557777405,0.04094563104833166,0.01814224405679852,0.0004479086192077375,0.09364559960862001,0.0319886910263449,0.003165905544301495,22.26955459912618,0.5328552896302182,0.6878249796269977,0.5285203704682225,0.025281137943484314,0.021489844909096334,0.06257852765558534,0.03333333333333333,37.30820989998756,8.082916499988642,45.3911263999762,45.3911263999762,940.5681285999017,5e-05,nan,0.5512130829344635,2,5e-05
22,0.027908899642837545,0.010799398346959303,0.0004282027369602777,0.06956897603037457,0.015177314286120236,0.002445064356046108,22.289464910825092,0.030625188599030177,0.011592686998968323,0.00040533557597276134,0.07559243577222029,0.026158069943388304,0.002101886098777565,24.199493153889975,0.6055299588154,0.7465578168721397,0.33087862346274777,0.020784787299114076,0.016435036625905602,0.05303305930423533,0.05555555555555555,36.431021699972916,8.055193400010467,44.48621509998338,44.48621509998338,985.0543436998851,5e-05,nan,0.46393813711474097,0,5e-05
23,0.02666201590715597,0.010037290128335978,0.00042306158787444776,0.06744025573134423,0.014888232057758917,0.0023112588101260674,21.92087562084198,0.035326934155697626,0.014498211513273417,0.0004291021181415999,0.08306292959799369,0.03102305008408924,0.0024181037180824204,24.5825847307841,0.5750865928060487,0.72341686188178,0.465677660509287,0.022852762915516567,0.018794791946639137,0.0528918678592908,0.03333333333333333,37.09583310002927,8.071273099980317,45.167106200009584,45.167106200009584,1030.2214498998947,5e-05,nan,0.49660006699988124,1,5e-05
24,0.025937365577556194,0.00957367843366228,0.00042744215425045696,0.06604166240431368,0.014380085753509774,0.0021870352672218965,22.415099883079527,0.03327063210308552,0.013784084694149594,0.0004390296908240998,0.07813419181232652,0.02845379083106915,0.002687562315259129,22.148352320988973,0.5779622594463578,0.7265574111619845,0.4847207645141066,0.02181290612127714,0.018721929888974902,0.053999021805730844,0.030555555555555555,37.29426210001111,8.051775300002191,45.3460374000133,45.3460374000133,1075.567487299908,5e-05,nan,0.4947586922483479,2,5e-05
25,0.025261705143687627,0.009311046197156732,0.0004137727488947955,0.06464578608671824,0.01426136924031501,0.0021532946654284992,21.180138206481935,0.03819822007790208,0.01619209668133408,0.00043186490905403236,0.08885277913262447,0.03363710197930535,0.0024958081679263464,23.42548820177714,0.5549178028470844,0.7072752051983999,0.5739220202833321,0.024357056619335005,0.02044444819465079,0.056121713513496006,0.03333333333333333,37.12140250002267,8.094224999949802,45.21562749997247,45.21562749997247,1120.7831147998804,5e-05,nan,0.5216483588610624,3,5e-05
26,0.024788549907195073,0.009021720831515267,0.0004105391533812508,0.06361262217784922,0.01417562406277284,0.0020513148837684033,21.508498326937357,0.03790066271709899,0.015900901627416412,0.0003999055915604307,0.08874402785052855,0.03237265927406649,0.002078843369963579,24.48398979504903,0.5482091767854558,0.7015995180593819,0.5844436458964765,0.02474713041111059,0.020847689847067263,0.05609072873097761,0.030555555555555555,37.172607699991204,8.119367700011935,45.29197540000314,45.29197540000314,1166.0750901998836,5e-05,nan,0.5287292417925891,4,5e-05
27,0.024113784629541137,0.008635729215651129,0.000416693232000398,0.06230056209800144,0.013759475756281366,0.0018504892868804745,21.541059184074403,0.025057802504549424,0.008943745059271653,0.0004102150628265614,0.06291525475680829,0.023728846937107542,0.0013955864972861793,21.92741949558258,0.6602999266930325,0.7883086548059811,0.24731188658822406,0.01919225305342546,0.013357718288082061,0.045188794316766034,0.05,36.97523340000771,7.9828213000437245,44.958054700051434,44.958054700051434,1211.033144899935,5e-05,nan,0.3982465859118156,0,5e-05
28,0.02356561318350335,0.008396995566242065,0.00041360060143536735,0.061064479686319825,0.013474405554976936,0.0016785089144832454,21.15355788866679,0.03170469117661317,0.012420427255953352,0.0004139646186861986,0.07782159550115467,0.02700947007785241,0.00144423131083992,22.144668579101562,0.5846138452533197,0.7306776725136241,0.43458686387011114,0.022758469843694406,0.017814844981781642,0.049998634413233906,0.03611111111111111,37.329384899989236,8.144793200015556,45.47417810000479,45.47417810000479,1256.5073229999398,5e-05,nan,0.4831996341416958,1,5e-05
29,0.02274244665944328,0.007969068916281685,0.00040941800180007706,0.059415195727099974,0.013236019050236792,0.0015598177082817226,20.68663028875987,0.024950417038053275,0.008687667727159957,0.00039262258696908247,0.06378951715305448,0.022633448677758374,0.0012001506479767461,22.34641407330831,0.6436458070050984,0.7768766549258627,0.30975644510548506,0.019657066242388114,0.014208975771509594,0.044013076221075045,0.03333333333333333,37.18597549997503,8.178819699969608,45.36479519994464,45.36479519994464,1301.8721181998844,5e-05,nan,0.4145762449874862,2,5e-05
30,0.02265766665029029,0.007943186660607655,0.0004141298326430842,0.05888465743822356,0.012875868500365565,0.0015036402270197867,21.35746742884318,0.03129490376450121,0.012290307111106813,0.00042946744718695603,0.07642114612584312,0.027834088510523238,0.0016821624691753339,21.586612423261005,0.5936642453765626,0.7385826379970802,0.4852263572968615,0.02272554950465143,0.017682356367146226,0.04925428586566898,0.05277777777777778,37.32266940001864,8.25188789999811,45.57455730001675,45.57455730001675,1347.4466754999012,5e-05,nan,0.4732723968562526,3,5e-05
31,0.022327586232374113,0.007810823136242107,0.00042457600745062033,0.05828723642043769,0.012789884194110831,0.0014014642081747297,20.64832974274953,0.029782794850567975,0.011632734343099098,0.0004040320061297583,0.07212919782226285,0.024547635608663163,0.0014337320268775027,23.443460941314697,0.5800648474555009,0.728776335502827,0.4215734385014829,0.022280948019849978,0.017932849921561512,0.048443376446612084,0.030555555555555555,38.09940780000761,8.11577390000457,46.21518170001218,46.21518170001218,1393.6618571999134,5e-05,nan,0.4863113789126727,4,5e-05
32,0.021484268417892357,0.007362696278141812,0.0004081000574539454,0.05667350438113014,0.012568073153185347,0.001339910933408343,20.098518602053325,0.031164281877378623,0.012552145410639544,0.00042315838218200954,0.07452146904543042,0.02510858263509969,0.0014242144903012862,22.965710504849753,0.5927321335750129,0.7359202473380002,0.4280556154737289,0.023902132516804845,0.017591114297507683,0.050024650901834916,0.03333333333333333,37.10734789998969,8.037215400021523,45.144563300011214,45.144563300011214,1438.8064204999246,5e-05,nan,0.4748836316243297,5,5e-05
33,0.02125796239512662,0.007309813463749985,0.00043462145076773596,0.05559619615475337,0.012360443908255548,0.0013192488307443757,20.580005764961243,0.027597654998923343,0.010368565008199463,0.0003831491159265473,0.06792328034838041,0.022961224460353456,0.0015351324322788666,23.42986076672872,0.608159662890407,0.7492339296030325,0.4220358863735226,0.021168568837402237,0.016389293491446678,0.04641847794705501,0.03333333333333333,37.06570139998803,8.230501999962144,45.29620339995017,45.29620339995017,1484.1026238998747,5e-05,nan,0.4546481085480947,6,5e-05
34,0.020757384377066045,0.007033904975590606,0.00040991713055215463,0.05466585168614983,0.012058056308887899,0.0013994346600763189,20.354510152339934,0.022095713950693607,0.007352728322924425,0.00041143092300141386,0.057696201590200266,0.01883565340346346,0.0010449785273522138,21.27427310148875,0.664300218577107,0.7909194381905044,0.19948761712947582,0.019455485510619982,0.012592594893939097,0.04115753595653458,0.041666666666666664,36.6527620999841,8.096968600002583,44.749730699986685,44.749730699986685,1528.8523545998614,5e-05,nan,0.3894499122733667,0,5e-05
35,0.020198351346577208,0.0068019678292330354,0.0004083018115731344,0.05343807224805156,0.011756338475970551,0.0013230251912318635,19.731403903166452,0.027917578055833777,0.010514066620574643,0.0004278658713398424,0.07057387465611101,0.02112062634744992,0.0010440469025828254,20.949294344584146,0.6042282022979533,0.7441358678984431,0.29899224467241486,0.022512603119975088,0.015833060340234927,0.04580448904583004,0.03888888888888888,36.884743199974764,8.045658499991987,44.93040169996675,44.93040169996675,1573.7827562998282,5e-05,nan,0.4574093470881117,1,5e-05
36,0.020007909073804817,0.00677337686647661,0.0004134736875736659,0.05283784265629947,0.011564936019325008,0.0013783601837834187,19.37103927930196,0.020629954431205987,0.0064508946767697735,0.00037370189008167166,0.05521793067455292,0.01651358964542548,0.0011022078697957719,21.799433859189353,0.68478186907321,0.8059887151781839,0.1593180709879407,0.01825664863934456,0.011549330274046143,0.04080554254870868,0.027777777777777776,37.3499764999724,8.147467100003269,45.49744359997567,45.49744359997567,1619.2801998998038,5e-05,nan,0.36757300374954477,0,5e-05
37,0.01974604280743127,0.006607838377628165,0.0004161464938079007,0.05194254497376581,0.011215915305850406,0.0014060688496101647,20.35366848309835,0.02461463895936807,0.008856495174889763,0.0003916521822247887,0.0625701227846245,0.018712824094109237,0.0014062839739684325,21.598333144187926,0.6219429827483882,0.7608114425686703,0.29655614003771824,0.02085009519005744,0.01497250355712733,0.043422009498054255,0.041666666666666664,37.16771690000314,8.155656900024042,45.323373800027184,45.323373800027184,1664.603573699831,5e-05,nan,0.43645153030679334,1,5e-05
38,0.019738248933572324,0.006592339352937415,0.0004094917069475438,0.0521577393480887,0.01119692508946173,0.001485802979489866,19.98326839605967,0.0250358605136474,0.00905378240083034,0.00041988700395449995,0.06399488927175602,0.01855346324543158,0.0012209259977680631,21.10403159459432,0.6296279777413012,0.7624002813383924,0.26615884554815394,0.02168807271039094,0.014498108923705226,0.044572624008809854,0.03333333333333333,36.51310590002686,8.097092999960296,44.610198899987154,44.610198899987154,1709.2137725998182,5e-05,nan,0.4294427551912139,2,5e-05
39,0.019312042762370158,0.006426485008948172,0.00040479015212137407,0.051037827599793674,0.010920366371283307,0.0013450147528298354,19.83765116135279,0.025184649089351297,0.009109414124395698,0.0004009848328678345,0.06460209414362908,0.01789632235498478,0.0012662770653453965,21.16488912900289,0.6194799758484328,0.7553330422146929,0.24605455881392369,0.022375103512193236,0.014795968959548128,0.044174153200374364,0.047222222222222214,37.00634040002478,8.053241500048898,45.05958190007368,45.05958190007368,1754.2733544998919,5e-05,nan,0.43949014631148964,3,5e-05
40,0.01891599498922005,0.006267676636343822,0.0003992274795867464,0.05013557351194322,0.0109472747950349,0.001384114194176315,19.247885564963024,0.025298003666102888,0.009627166898765912,0.00039958303665722875,0.06273250294228395,0.018285775758946934,0.0015354845934780314,20.533563725153606,0.6168764865384732,0.7565590814077522,0.36302542268932425,0.020508810027382356,0.015587447550940107,0.04440138216088066,0.047222222222222214,37.48322949995054,8.111921200004872,45.59515069995541,45.59515069995541,1799.8685051998473,5e-05,nan,0.4431123431733476,4,5e-05
41,0.018957439895408847,0.006295569456415251,0.0004036767693833099,0.0501645070190231,0.010782704300557574,0.001406239587231539,19.387864005565643,0.023200376844033598,0.008195272712813069,0.0004074260443909831,0.05987687973926465,0.01649916683478902,0.001230684170635262,20.617503674825034,0.628553410924972,0.7635786461969422,0.2291357533152449,0.02079387808274359,0.014174224773864697,0.04312971456208909,0.03611111111111111,38.07707439997466,8.13160159997642,46.20867599995108,46.20867599995108,1846.0771811997984,5e-05,nan,0.4287505284109818,5,5e-05
42,0.018477715097833424,0.006067953452778359,0.0004055189053663829,0.04910091632045806,0.010586429825828721,0.0013845715681479003,19.099244113763174,0.021871804942687353,0.007542713902269801,0.00038979798773652874,0.0566486313007772,0.01657361740556856,0.0013265652548094902,20.263958915074667,0.6565264452978129,0.7853564301908189,0.23180874135150453,0.020268454829576437,0.013094543886597705,0.040999737815461804,0.03333333333333333,37.25169599999208,8.110321899992414,45.362017899984494,45.362017899984494,1891.4391990997829,5e-05,nan,0.3975678364042466,6,5e-05
43,0.018237880923940488,0.0059931548283202575,0.0004081046899955254,0.04826248724324008,0.010552623353820916,0.0013705062835166852,19.14451230764389,0.023938626702874898,0.008702226433282096,0.00040465646616212326,0.060914073853443065,0.016058811009861527,0.0011851213329161206,21.10457754135132,0.6281608613626614,0.7645320435018182,0.27920631360967657,0.020967502990738136,0.014516760843219016,0.04236859437494815,0.030555555555555555,36.61239349999232,8.104760100017302,44.717153600009624,44.717153600009624,1936.1563526997925,5e-05,nan,0.4287244938555058,7,5e-05
44,0.018182550250397375,0.00597441107480942,0.00039689119506268374,0.04836663810225825,0.010381341170674812,0.0013154450660901298,18.705938144524893,0.021569919011866053,0.007284837759410342,0.0004090296746047291,0.05578408424432079,0.01433715495125701,0.001313802527632409,22.639104819297792,0.6622014639634778,0.7900516905396697,0.21169162458473956,0.020158193585398106,0.012785795827998199,0.040587578405760286,0.047222222222222214,37.11496659996919,8.10491130000446,45.21987789997365,45.21987789997365,1981.3762305997661,5e-05,nan,0.3911719102702807,8,5e-05
45,0.01805838499761497,0.005896500430147474,0.00039521911761160783,0.0480666102686276,0.010181499711082627,0.0013749333054875023,18.91696986357371,0.025390115597595773,0.009150849057671924,0.0004315592952480074,0.06608200216044982,0.016078310164933402,0.0014743864735161575,20.589191206296285,0.612493151315379,0.7487900291051176,0.19913929900847568,0.022651702528335243,0.014768282563052421,0.0435716942939585,0.041666666666666664,37.14702540001599,8.089322299987543,45.236347700003535,45.236347700003535,2026.6125782997697,5e-05,nan,0.44584682554163196,9,5e-05
46,0.017746507325985778,0.005800791072154728,0.0004018168699985836,0.04737643962725997,0.010234846531723936,0.0013473684964992571,18.109541193644205,0.019746225234121083,0.006741100006426374,0.0003826831043625134,0.05124078874165813,0.013621474658915151,0.0008726320981319683,19.557253162066143,0.680455530904304,0.8025137330918765,0.15899470695361378,0.019132006456637804,0.01150265031154842,0.03873892772411281,0.03333333333333333,36.462050900037866,8.08323599997675,44.54528690001462,44.54528690001462,2071.1578651997843,5e-05,nan,0.3697860471313572,10,5e-05
47,0.017793675993258755,0.005794491288058149,0.00040018933280710676,0.04750629520664613,0.010141589876729995,0.0012717694487946573,18.472197767098745,0.024070274038240313,0.008962264998505514,0.0003762081545573892,0.06125620544577638,0.015173125049720208,0.001282227542833425,19.58758687178294,0.6214058641515746,0.755007824644086,0.2218759904902933,0.023181740169069716,0.01454141079159938,0.0438660712842401,0.05277777777777778,37.08329739997862,8.016561400028877,45.099858800007496,45.099858800007496,2116.257723999792,5e-05,nan,0.43700161792426484,11,5e-05
48,0.017408346846544496,0.005610329355113209,0.0004007580062534544,0.04645395052308838,0.010027174931019544,0.0012382995933876372,18.638019935290018,0.01905076006272187,0.006301881281736617,0.0003916363117847747,0.050050198441992204,0.01389324184662352,0.0014172286939962456,18.94988001982371,0.67920790728406,0.804009117720449,0.2511317067345334,0.017270749375936468,0.011987679164673755,0.03711816087060611,0.0611111111111111,36.955088400049135,7.9925905000418425,44.94767890009098,44.94767890009098,2161.2054028998828,5e-05,nan,0.36989793275121985,12,5e-05
49,0.017254411821098378,0.005566568434005603,0.00040532573505818923,0.04614509029003481,0.009807448547023038,0.0012609389382608545,18.243406824270885,0.02020359072679033,0.006995848492564013,0.0003671059836657757,0.052334869373589755,0.013798849013013145,0.0012012816723048067,19.17340486049652,0.6583315065677955,0.785901475091426,0.20051490070659142,0.019700281638948214,0.012657933036696658,0.03957224633349509,0.044444444444444446,37.04347710002912,8.120234399975743,45.163711500004865,45.163711500004865,2206.3691143998876,5e-05,nan,0.39389867280239627,13,5e-05
50,0.017404797537407528,0.005623598828484925,0.00040124140008022854,0.04643788086250424,0.009899576668006678,0.0012394817427169376,18.56421156724294,0.021010772992546358,0.007059385891382893,0.0003800409153579191,0.055435981539388494,0.013019759471838673,0.001070810549814875,20.83654106458028,0.6642159815182372,0.7882045349197982,0.2121237228537357,0.019897063355638935,0.012572591992318664,0.039596449216131174,0.03611111111111111,36.876895599998534,8.1588074999745,45.035703099973034,45.035703099973034,2251.4048174998607,5e-05,nan,0.3879530596902126,14,5e-05
51,0.01684107267841076,0.005352026238688268,0.0004024685119172015,0.04506830821434657,0.009759779000887647,0.001179362663485032,18.479338479042053,0.01706411615014076,0.005209969015171131,0.0003999605745169295,0.04597277274976174,0.013084022048860788,0.0010464207647601143,18.73078189690908,0.7158162176841956,0.8279145657754083,0.17085785976480908,0.017278419732567298,0.010214030473752042,0.0350733501253973,0.03333333333333333,36.680519699992146,8.027299100009259,44.707818800001405,44.707818800001405,2296.112636299862,5e-05,nan,0.32947116291495376,0,5e-05
52,0.016819583221028247,0.005402456945739686,0.0003963244575061253,0.0449952428539594,0.009656079559742162,0.0011909449771337678,17.96461400190989,0.017964302360390625,0.005774125301589568,0.0003842390276986407,0.048046392388641834,0.012888694469196101,0.0013480313039811638,17.922142616907756,0.7046483102775157,0.8198850106379445,0.15882203119480992,0.018922110940984456,0.01081260561118814,0.03713685071862498,0.041666666666666664,36.935393600026146,8.035642600036226,44.97103620006237,44.97103620006237,2341.0836724999244,5e-05,nan,0.3433011460522974,1,5e-05
